#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG02332	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	56.2423	-15.4017	-0.2797	1.9753	-1.9125	-1.5446	4.8761	-1.6365	3.3413	-0.6085
HG03109	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	62.8650	-18.3500	0.3921	0.7128	-3.9319	-5.2040	0.0211	-3.5850	6.1161	0.7124
HG00267	EUR	EUR	0.0000	0.0000	0.0026	0.0000	0.9974	-1.1632	9.1515	2.8103	8.8652	-10.3988	5.4316	2.3080	1.7554	6.0912	0.9940
HG01804	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7865	-44.6898	1.6454	8.3377	5.5366	4.3940	3.0335	-3.2745	3.3627	-3.4977
HG00242	EUR	EUR	0.0000	0.0000	0.0382	0.0000	0.9618	0.1053	12.3401	6.0027	7.7030	-6.4707	1.6637	0.5855	-2.4684	5.7039	-2.2136
HG01605	EUR	EUR	0.0000	0.0000	0.0494	0.0000	0.9506	1.7479	11.3474	4.0637	8.8162	-2.8044	-1.6749	1.6506	-2.8340	2.3307	-5.0143
HG00731	EUR	AMR	0.0000	0.0000	0.0042	0.0000	0.9958	1.8052	9.5277	7.9531	4.5907	-1.2434	-3.7828	-3.9018	-7.2332	3.0083	2.0100
NA20878	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.9813	-7.0370	-20.6830	-3.3369	-4.4647	-1.9059	-1.6497	1.7543	6.9013	-1.7229
HG00256	EUR	EUR	0.0000	0.0000	0.0473	0.0000	0.9527	1.0209	13.9383	3.8611	9.6465	-2.0613	-0.7286	1.1926	-1.6022	3.7759	-0.8447
HG03873	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1528	-8.6067	-20.5282	-4.0563	0.2009	-1.9323	4.8073	-2.9257	3.2941	3.3673
HG00608	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2401	-45.4801	2.7733	7.5123	-2.9928	-1.5796	-0.1087	-0.3857	5.0821	-4.4495
NA19131	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.1096	-17.9175	0.8806	1.8343	-4.7233	-2.5540	1.7440	-3.6227	3.6252	2.0928
NA20819	EUR	EUR	0.0000	0.0000	0.0834	0.0000	0.9166	1.0131	10.9202	5.4701	9.5906	-0.4174	-4.9616	5.2334	-0.1210	1.1194	-1.4500
HG03945	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5806	-8.4212	-19.7720	-4.5590	-6.3102	1.2058	5.8527	-3.1274	2.3008	-0.1933
HG03343	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.5923	-19.1428	-1.2338	2.0652	-1.5594	-2.6230	-0.3641	-3.1408	3.5252	2.0072
HG03439	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.5173	-17.8590	-0.5646	0.7928	-3.7211	-0.3286	3.1408	1.2946	6.4480	-0.2292
HG01768	EUR	EUR	0.0000	0.0000	0.0487	0.0000	0.9513	1.4061	12.9791	5.4180	10.2000	-1.5084	-3.1679	-1.0877	-4.2591	6.1408	-0.6042
NA18644	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1804	-43.6666	2.6850	7.8184	-5.3867	1.5929	-0.1383	-1.7814	2.1365	-1.8381
HG03805	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6372	-12.2879	-16.3711	-4.3222	-2.4927	1.0556	0.9055	-0.9967	1.2174	3.6919
NA20317	AFR	AFR	0.0000	0.9656	0.0344	0.0000	0.0000	44.9747	-8.4771	1.8174	3.6874	-5.3882	1.2671	1.1773	-0.4335	7.1402	1.1592
HG02425	AMR	AMR	0.0000	0.0070	0.9930	0.0000	0.0000	-1.2301	-10.4054	15.4604	-19.5466	-1.6523	-1.1137	2.6687	-3.1635	6.8201	0.3470
HG01985	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	57.7189	-16.0418	1.7136	2.3392	-0.5007	-1.0710	1.9372	-1.1548	0.4064	-1.3319
HG01668	EUR	EUR	0.0000	0.0000	0.0050	0.0000	0.9950	4.3579	11.8643	3.6381	10.5611	-4.6805	-7.4896	1.7476	-0.9153	1.5050	0.8653
HG04096	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.4500	-5.4359	-23.1152	-5.0662	-4.1615	-2.7539	4.3155	-0.4906	5.1897	-3.8291
HG00330	EUR	EUR	0.0000	0.0000	0.0102	0.0000	0.9898	-0.0870	6.9953	6.8797	9.1467	-7.7632	6.6911	4.4762	-0.9732	3.9947	1.4502
HG02445	AFR	AFR	0.0000	0.9974	0.0026	0.0000	0.0000	51.8123	-12.2137	0.6074	2.9665	-4.2521	1.0137	2.3005	-0.5909	3.9087	-0.9753
NA19445	AFR	AFR	0.0000	0.9994	0.0006	0.0000	0.0000	59.4030	-16.2246	-1.1542	3.1529	-3.9992	1.8224	-1.9418	0.1857	-1.1584	-2.7036
NA19238	AFR	AFR	0.0000	0.9989	0.0011	0.0000	0.0000	62.4183	-16.9138	0.2206	1.7445	-1.4529	-0.7305	2.4127	-3.3527	6.0286	-5.2977
HG01242	AMR	AMR	0.0000	0.1068	0.8932	0.0000	0.0000	30.6870	-3.5255	2.4809	2.6926	-2.1496	1.5083	0.2045	1.8322	7.6742	2.8204
HG03514	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.7285	-17.6227	-0.5416	1.2492	-3.7637	-1.7533	2.9794	-2.8763	5.3606	0.2615
HG03968	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6543	-6.4479	-19.5844	-4.9280	-3.9528	1.5503	6.1579	-3.3529	7.5495	3.8217
NA18876	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.9308	-17.8651	-0.0858	0.9394	-4.2553	-1.7256	2.0221	-2.3900	4.1667	-1.5715
NA19922	AFR	AFR	0.0000	0.9919	0.0081	0.0000	0.0000	45.1536	-9.1044	0.6746	2.8521	-4.0210	-4.3990	2.5971	-0.5225	6.3308	-3.0753
NA18614	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8547	-44.8256	3.0729	7.9997	-8.4720	-1.4114	1.0232	-1.7810	4.3090	-2.0357
HG03733	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5307	-8.2017	-21.4130	-4.4028	-4.1698	-2.6850	4.6976	1.6555	-0.3122	-0.6144
NA20767	EUR	EUR	0.0000	0.0000	0.0721	0.0000	0.9279	2.6850	11.7099	3.8233	9.4866	-2.0168	-6.5752	-1.4364	-2.7216	4.1159	-0.3754
NA12286	EUR	EUR	0.0000	0.0000	0.1380	0.0000	0.8620	-0.7170	12.8664	5.7454	9.5239	-4.3093	3.4853	2.7472	-0.9436	6.2416	-4.9486
HG02734	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.4202	-1.6962	-11.6742	-3.1653	-5.0684	-0.3314	6.3288	-5.7983	-2.6118	-0.3498
HG01441	AMR	AMR	0.0000	0.0035	0.9965	0.0000	0.0000	-1.0266	-4.8272	9.8182	-10.9917	-1.8612	-0.1333	3.6460	-1.8427	7.9097	-1.4634
NA12889	EUR	EUR	0.0000	0.0000	0.0111	0.0000	0.9889	1.3278	13.4655	5.5752	8.8762	-2.1303	-0.5812	6.5485	-1.5628	5.1929	2.1728
HG03313	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	63.5027	-17.3151	1.1364	1.9890	-4.7701	-3.4589	0.7383	0.2399	6.4276	-0.5122
NA20845	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1513	-4.4036	-16.3335	-3.0315	-2.8049	-1.1368	2.0081	0.8795	1.8555	0.8498
HG01602	EUR	EUR	0.0000	0.0000	0.1434	0.0000	0.8566	3.0729	11.9371	5.9134	8.3377	-0.9237	-4.9603	4.1580	0.4963	4.9277	1.4982
HG01631	EUR	EUR	0.0000	0.0000	0.0281	0.0000	0.9719	3.5614	15.2170	5.3298	9.9785	-1.6770	-5.8794	3.0689	-5.0757	4.5144	-2.0850
HG03625	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.8882	-1.4192	-13.3960	-1.8718	-6.5469	-1.3902	1.7066	-0.8041	0.2765	-0.8556
HG02649	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9221	-0.7453	-10.2465	-2.1440	-1.9767	2.6203	1.8740	-4.2033	5.6067	-3.6352
NA18507	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	63.0069	-18.0050	0.0998	1.1589	-5.6360	-1.1577	3.2420	-1.3615	6.2890	-0.5443
NA19818	AFR	AFR	0.0000	0.9848	0.0152	0.0000	0.0000	45.3097	-8.8962	2.0103	2.7588	-5.0994	-3.6738	1.9790	-0.2066	4.5130	-5.2617
HG02462	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	59.6570	-15.8428	0.3929	1.2284	-4.1992	0.2097	4.4142	0.1929	4.4028	0.1222
NA20861	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9177	-7.2289	-20.8948	-5.2391	-5.5769	-3.0814	2.4533	-1.0041	2.4885	-0.9559
HG00178	EUR	EUR	0.0000	0.0000	0.0050	0.0000	0.9950	-2.1298	10.5684	5.0783	8.3362	-9.1264	5.0907	7.1507	-0.9268	-2.3811	-2.6352
HG02494	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6782	-5.4562	-11.6939	-1.4217	-2.2802	-1.9277	4.6307	-0.9652	5.0227	-0.3737
NA11920	EUR	EUR	0.0000	0.0000	0.0126	0.0000	0.9874	-0.6100	12.1532	4.8810	10.4103	-5.0640	1.5471	1.8227	-1.7370	0.4468	-1.0588
HG01402	AMR	AMR	0.0000	0.0002	0.9995	0.0000	0.0003	10.2717	1.5723	7.1329	-1.5380	-2.2910	-7.0973	3.6919	-2.2030	4.5369	0.4465
HG00663	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4434	-44.1489	1.6938	6.1051	-0.2067	-1.6517	0.1959	-1.9912	5.4996	-4.0390
HG02505	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	56.6313	-14.9784	1.5544	1.2984	-3.2054	-1.4804	1.1442	0.3639	3.5420	1.4972
NA20757	EUR	EUR	0.0000	0.0000	0.0194	0.0000	0.9806	1.7420	11.3381	4.1678	10.1440	-2.9495	-10.5014	2.0787	2.6940	6.1333	3.3650
HG01251	AMR	AMR	0.0000	0.0000	0.6033	0.0000	0.3967	-1.5388	2.4420	10.7056	-4.7502	-2.5726	-3.7256	5.4462	-1.5919	4.9419	1.5346
NA18632	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.8937	-44.8290	5.1137	7.8909	-4.8934	-0.0898	0.3584	-1.2480	5.7414	-1.0928
HG02006	AMR	AMR	0.0000	0.4057	0.5943	0.0000	0.0000	24.0931	-11.1424	9.3470	-9.7526	-4.7200	-2.2816	0.9446	-3.0631	6.8093	1.3608
HG00641	AMR	AMR	0.0002	0.0037	0.9887	0.0000	0.0074	4.8042	3.4150	6.3917	0.9374	-3.7364	-6.0972	3.0286	5.0070	5.1481	-1.7602
NA21105	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.6386	-6.5373	-18.8027	-2.5609	-6.3970	-1.4250	-0.0311	-1.7817	6.7727	-4.5189
HG01061	EUR	AMR	0.0000	0.0000	0.0417	0.0000	0.9583	3.4751	6.3971	9.6525	3.4915	-1.0460	-2.9981	-4.2587	-0.7605	6.5647	-0.8060
HG03750	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.9569	-7.5029	-18.5409	-4.9352	-0.1192	-2.6710	-0.3575	-2.7005	-0.0672	1.4987
HG00513	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1106	-45.0308	2.5128	8.8546	-5.0501	-1.8152	0.7013	1.5652	5.7643	-2.3815
NA12872	EUR	EUR	0.0000	0.0000	0.0130	0.0000	0.9870	0.1085	12.1737	4.5588	7.9567	-3.5681	1.8710	4.1661	-2.1560	5.9457	-1.5130
HG01843	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7771	-43.3913	-0.4633	7.4628	2.9852	1.7307	4.5636	-0.9596	5.5360	-0.1391
HG01620	EUR	EUR	0.0000	0.0000	0.0092	0.0000	0.9908	0.5713	11.7896	5.8665	10.2740	-2.1298	-7.5215	2.8401	-1.0567	2.8150	-5.8499
HG00364	EUR	EUR	0.0000	0.0000	0.0376	0.0000	0.9624	-1.9180	8.4211	6.1516	8.0719	-9.1154	8.6149	4.4994	5.6222	1.2217	-2.9303
NA12273	EUR	EUR	0.0000	0.0000	0.2369	0.0000	0.7631	0.8844	13.0350	3.7603	7.1963	0.2449	1.6923	-0.4076	-5.6007	0.5431	-3.9771
NA20867	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1842	-4.7116	-17.6955	-4.8069	-4.8389	-1.3866	4.4519	-0.5231	3.8796	-1.2976
HG02759	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	61.4667	-16.5716	0.7334	-0.5581	-3.3594	0.3413	1.8909	2.4283	10.1123	-1.3026
HG02511	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	59.6832	-16.2546	0.6256	2.3948	-3.2443	-0.2458	2.2077	-2.3400	3.3746	-2.7419
HG04239	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.5081	-8.9261	-20.5434	-4.2248	-2.6271	-1.1180	-1.2199	2.4691	6.5004	-3.2683
NA18533	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2772	-45.1962	2.2488	6.6775	-2.1168	-1.7226	-0.8890	0.8306	4.6660	-3.3430
NA18550	EAS	EAS	0.9955	0.0000	0.0045	0.0000	0.0000	-9.3535	-43.1403	1.9138	7.3096	1.3310	0.5135	2.0378	1.5748	10.9045	-1.4157
NA18858	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	61.2571	-18.2310	-0.9589	1.7404	-4.6343	-2.2135	3.6998	-1.6721	3.6120	1.4517
HG02236	EUR	EUR	0.0000	0.0000	0.0715	0.0000	0.9285	2.5205	11.4185	5.3342	10.1475	-3.9660	-8.3879	2.3842	-4.4331	0.2921	-2.1756
HG02601	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9201	-4.6086	-15.6846	-2.0553	-3.3441	-0.5897	3.5988	-2.9564	4.1993	-2.0120
HG01871	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.6510	-43.2902	-0.8180	7.3561	1.8250	0.6287	3.3676	0.6930	4.6748	-1.2201
NA19466	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	57.8557	-16.8013	-0.2470	1.4210	-1.1892	1.1157	-2.5428	2.9198	2.9695	1.4130
NA18508	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	63.9664	-18.2036	-0.0044	-0.2726	-5.5030	-3.4647	0.8451	-0.3429	3.8866	0.5708
HG01686	AMR	EUR	0.0003	0.0006	0.9169	0.0000	0.0822	3.3436	11.9418	3.9161	7.8906	0.3036	-2.7946	0.3501	-3.1964	5.2820	2.1769
NA18916	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.5125	-18.0405	-0.6123	0.9955	-5.1152	0.2431	1.8025	-2.6630	4.4337	-1.7385
NA18864	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.8910	-18.2145	0.7825	1.1268	-5.6864	-4.0823	4.1054	-2.1685	6.5132	0.5251
NA20792	EUR	EUR	0.0000	0.0000	0.0117	0.0000	0.9883	-0.2602	11.6943	4.0746	8.3301	0.7138	-6.3048	4.1603	-5.6582	3.4390	-1.6821
HG02433	AFR	AFR	0.0000	0.9967	0.0032	0.0000	0.0000	53.8926	-14.0029	0.2675	2.4660	-1.4406	1.1620	1.1218	-0.6302	2.3357	0.6477
HG01272	AMR	AMR	0.0000	0.0078	0.9922	0.0000	0.0000	8.6494	-6.9605	8.5599	-9.0619	-4.2429	-1.7216	-1.0856	0.7998	2.2161	-3.1978
HG01113	AMR	AMR	0.0000	0.0009	0.9991	0.0000	0.0000	-0.9700	2.5669	9.6470	-4.2042	-4.1212	-3.1257	0.8949	3.0728	2.7400	-2.6257
HG00559	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1560	-44.8297	2.1300	6.4781	-5.3493	-2.0792	2.5104	-1.4083	5.6232	0.6076
HG03363	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	61.5420	-17.5302	0.5420	1.5549	-6.7039	-3.7227	0.9816	-1.7220	5.0786	-3.5143
HG03372	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.1503	-18.1545	-0.8669	1.0163	-3.7016	-2.0707	0.6176	-2.2152	3.3466	2.9723
HG03995	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7686	-9.5408	-21.8550	-3.9178	-4.7664	3.3262	2.1587	-0.2189	4.3264	-4.3415
HG02130	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.5115	-42.6857	-0.9462	7.1504	1.4296	0.6145	2.0487	-2.6038	3.3772	-0.8691
NA19066	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9465	-42.5315	2.1028	6.1801	-13.8449	-3.4132	5.9370	-2.1408	7.4787	0.1955
NA19676	AMR	AMR	0.0000	0.0001	0.9803	0.0000	0.0195	0.9276	0.0585	8.8306	-5.7188	-5.3575	-6.7826	3.0260	-2.7085	5.5054	2.2235
HG00315	EUR	EUR	0.0000	0.0000	0.0137	0.0000	0.9863	-0.3563	7.0706	3.8657	5.7215	-8.7269	-1.9222	3.4751	-1.1835	7.9493	-1.5117
NA19461	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	59.6792	-16.4888	-1.6356	1.8619	-4.0306	0.8423	-0.6432	2.2015	1.8768	2.1941
HG01281	AMR	AMR	0.0008	0.0001	0.9815	0.0001	0.0175	-0.4790	3.0867	9.1788	-1.9727	-2.3258	-0.3858	-0.6878	-0.4185	7.4054	-3.5484
NA21099	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.4003	-5.2504	-17.8709	-3.3191	-5.8050	-2.0861	-0.3578	3.4201	5.0725	-4.1040
NA20514	EUR	EUR	0.0000	0.0000	0.0002	0.0000	0.9998	-0.2637	12.5037	0.7299	9.0060	-1.1696	-6.9399	-1.3517	2.0904	0.7543	0.1543
HG01389	EUR	AMR	0.0000	0.0000	0.0592	0.0000	0.9408	4.1960	6.2339	7.2975	-0.1911	-2.7972	-2.1943	8.0675	5.0183	-3.1386	0.6063
HG01958	AFR	AFR	0.0000	0.9974	0.0026	0.0000	0.0000	53.3479	-14.9008	1.5761	1.7945	-0.9134	0.3800	2.8679	-1.9951	2.5802	0.4901
NA18545	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3425	-44.4351	2.4323	7.7604	-4.5481	-1.0683	2.5337	-2.6220	4.9797	1.8456
HG00179	EUR	EUR	0.0000	0.0000	0.0030	0.0000	0.9970	-0.6325	8.3648	6.3503	9.8980	-5.0737	7.4928	3.3969	4.0771	-2.1590	-0.9330
NA19434	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.1585	-17.3090	0.1535	1.9649	-5.2005	0.4414	-4.9527	-4.9109	1.3948	-3.2774
HG02577	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	51.2666	-9.7557	1.5535	2.5714	-4.5462	0.2396	2.9086	-0.4796	6.7535	0.2922
NA20296	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	48.2261	-11.8854	0.6577	3.6803	-4.0362	0.0864	5.0852	-4.2413	5.9094	-0.4807
NA20826	EUR	EUR	0.0000	0.0000	0.1066	0.0000	0.8934	1.7540	13.0683	3.4429	10.3510	2.2195	-1.2954	3.2425	-2.0279	2.4183	-1.6918
HG03437	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.5158	-18.8476	-0.2680	2.6654	-3.7664	-0.6845	-0.4650	0.4598	4.6856	0.5584
NA20908	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5926	-6.7239	-18.6337	-3.7602	-5.3469	-1.1116	0.7349	1.9208	4.4982	-1.2001
HG00334	EUR	EUR	0.0000	0.0000	0.0890	0.0000	0.9110	-1.3338	10.5233	7.0409	9.3519	-7.4568	6.3800	-2.6716	1.6953	5.0369	4.9173
NA11992	EUR	EUR	0.0000	0.0000	0.2006	0.0000	0.7994	-0.4463	12.9807	5.6357	9.0196	-1.9021	-1.3732	4.9136	-0.6788	4.3826	0.2116
NA19027	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	58.9601	-16.3358	-0.7093	1.6334	-3.0201	-1.8102	-0.2931	-1.6236	1.4072	-1.4511
HG03237	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.3220	-2.1101	-12.8805	-2.2981	-3.1621	0.8943	-0.2260	-3.7546	5.1435	-1.3825
HG03900	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5172	-5.9620	-19.5607	-4.6703	-4.1135	-0.1179	0.4186	-0.7903	4.5075	-1.7960
NA12842	EUR	EUR	0.0000	0.0000	0.0001	0.0000	0.9999	-0.7766	13.2829	4.6466	10.9012	-3.3577	1.8805	2.6876	-6.3960	3.6902	0.7895
HG01082	AMR	AMR	0.0000	0.0005	0.9249	0.0000	0.0746	12.7272	0.3159	7.8622	0.7937	-4.0471	-6.2109	1.2352	0.2889	5.0032	-0.6176
HG03986	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.0993	-7.3031	-19.5796	-4.2804	0.7002	-2.2795	0.2487	-2.2713	2.1255	-2.7851
NA19089	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9617	-41.7349	1.5497	5.2365	-10.9760	-2.5741	-0.2425	-1.5848	1.8579	0.9083
NA19236	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.3432	-17.0879	0.0605	0.6852	-3.1762	-2.9890	2.4299	2.3780	5.2040	-1.9932
NA20298	AFR	AFR	0.0000	0.9937	0.0063	0.0000	0.0000	58.1377	-16.1623	-0.4280	1.3179	-2.9786	-0.8684	1.4701	-3.3889	7.9779	-0.5968
HG03849	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7239	-8.0310	-21.0038	-5.7694	-0.8326	-2.4776	-0.7994	0.2110	3.1618	0.1948
NA12890	EUR	EUR	0.0000	0.0000	0.0005	0.0000	0.9995	-0.1507	12.1729	5.1530	9.0524	-4.0746	2.6169	-0.1454	-4.0664	10.8843	4.1590
HG02574	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	59.9027	-15.1732	0.5337	2.9880	-3.2666	-0.6488	3.7420	2.2831	4.9216	-2.5383
HG03195	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	62.9268	-18.6400	-0.1474	1.6908	-3.8624	-1.4813	2.8945	-1.3343	5.5485	-1.5587
NA19438	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	60.1439	-18.1297	0.1756	2.1735	-3.0024	-0.7464	-0.6269	-0.8826	6.1170	-1.7623
HG02629	AFR	AFR	0.0000	0.9994	0.0006	0.0000	0.0000	62.2652	-16.8130	-0.5015	2.4419	-3.1280	-1.8604	3.4165	2.0912	3.8483	-1.0787
NA19324	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	58.9725	-16.3622	-0.2039	2.3111	-3.7733	2.3433	-0.1230	0.7354	2.9339	-4.1288
HG01801	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.4922	-44.0601	-0.1069	7.6946	5.2469	1.3283	1.1762	-0.1708	4.0661	2.5585
HG01979	AMR	AMR	0.0000	0.0015	0.9985	0.0000	0.0000	-4.6435	-13.4395	17.3564	-26.0685	-0.4916	-3.5999	2.2414	-3.5613	8.2102	-0.9074
HG03394	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.7956	-16.9594	-0.5268	1.5855	-4.2900	-1.3135	2.1290	-1.1047	4.3945	-0.5184
NA19746	AMR	AMR	0.0000	0.0083	0.9917	0.0000	0.0000	-2.3190	-13.6301	16.0806	-20.4466	-4.8171	0.6328	1.6932	-1.7329	7.6230	0.7651
HG03809	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3671	-11.5642	-16.6864	-4.4878	-3.1403	-0.1940	0.3065	-0.8172	7.7028	0.1305
HG01779	EUR	EUR	0.0000	0.0000	0.0234	0.0000	0.9766	2.3173	12.9470	5.4216	11.8211	-5.2753	-8.1149	-1.5180	-2.0620	3.2273	-2.0702
NA20506	EUR	EUR	0.0000	0.0000	0.0053	0.0000	0.9947	1.3102	12.1632	3.6066	11.3246	-1.2333	-4.5763	1.7168	-2.8140	5.3310	0.0966
HG02728	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9740	-9.1112	-18.0779	-3.5655	-0.6806	-1.7877	4.8577	-3.3848	5.4345	-1.4822
HG02582	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.2155	-17.4526	1.1141	2.0445	-3.1901	0.1690	2.5515	2.2228	4.4051	-0.5025
NA18618	EAS	EAS	0.9991	0.0000	0.0009	0.0000	0.0000	-8.5622	-42.3632	2.9457	5.6189	-5.9360	-6.0379	2.2912	-0.7511	-0.1791	0.7394
HG01456	AMR	AMR	0.0000	0.0032	0.9968	0.0000	0.0000	1.2072	-3.3005	12.2582	-8.6503	-2.2534	-1.8246	0.5137	0.5035	0.2935	-0.8791
NA18543	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1370	-45.0808	1.7196	9.4080	-3.4042	-3.5630	-0.6083	-1.3627	1.5657	-1.8791
HG02164	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3835	-43.4341	1.8483	8.7041	3.2051	3.0972	1.3477	-0.0591	6.5914	1.1462
HG00183	EUR	EUR	0.0000	0.0000	0.0060	0.0000	0.9940	-0.3102	9.3815	4.8033	8.5313	-8.2501	3.5482	0.8783	-1.1095	4.1400	-1.4583
HG00361	EUR	EUR	0.0000	0.0000	0.0066	0.0000	0.9934	-2.4575	5.2647	4.4482	7.8852	-7.9036	6.6905	4.9221	-2.6699	4.5757	-2.5838
NA12778	EUR	EUR	0.0000	0.0000	0.0014	0.0000	0.9986	0.3683	13.5103	7.5339	9.1841	-6.4770	3.5015	2.5976	-0.8530	4.5126	1.5317
HG03097	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	64.3696	-18.4024	-0.6665	2.4284	-3.4567	2.2932	1.4740	-1.8386	5.2546	-1.6515
HG04206	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.4105	-6.6312	-18.8651	-3.0810	-7.3194	-0.0547	-3.9293	2.6363	5.0101	1.2188
HG03698	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6622	-7.4738	-19.7126	-4.9945	-5.7957	-4.9333	0.2702	-1.3079	5.8129	-4.9901
HG03088	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.2328	-16.8582	0.2307	0.8419	-2.8282	-0.4226	4.4571	1.7929	3.9078	-1.0947
