#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5
1213265_D1	AMR		0.0000	0.0010	0.9990	0.0000	0.0000	-5.5564	-12.5439	16.5697	-22.7461	1.5946
1213266_D1	EUR		0.0000	0.0000	0.0338	0.0000	0.9662	-0.3635	12.9453	4.5913	7.9587	0.6218
1213267_D1	EUR		0.0000	0.0000	0.0692	0.0000	0.9308	0.8954	9.5496	4.6267	8.2349	2.2368
1213268_D1	AMR		0.0000	0.0051	0.9834	0.0000	0.0115	16.1974	4.7274	3.8812	7.4368	2.8476
1213269_D1	EUR		0.0000	0.0000	0.0465	0.0000	0.9535	0.4663	12.8313	3.9923	6.7528	1.7889
1213270_D1	EUR		0.0000	0.0000	0.0571	0.0000	0.9429	2.0776	10.1171	3.4792	9.2683	0.9590
1213271_D1	EUR		0.0000	0.0000	0.0447	0.0000	0.9553	1.7103	12.0144	2.7178	8.4767	-0.3842
1213273_D1	EUR		0.0000	0.0000	0.0490	0.0000	0.9510	0.5926	11.8422	3.5555	7.8146	0.6389
1213274_D1	EUR		0.0000	0.0000	0.0670	0.0000	0.9330	2.7167	11.0480	3.9790	8.2109	2.1005
1213276_D1	EUR		0.0000	0.0000	0.0317	0.0000	0.9683	3.5012	13.3479	3.9618	9.3324	0.0805
1213277_D1	EUR		0.0000	0.0000	0.0236	0.0000	0.9764	1.4465	12.3123	2.6827	11.8964	3.1515
1213278_D1	EUR		0.0000	0.0000	0.0446	0.0000	0.9554	0.4326	10.5341	4.6035	9.2316	-0.4740
1213279_D1	SAS		0.0000	0.0000	0.0000	1.0000	0.0000	1.2889	-6.5139	-15.3421	-3.9332	3.4815
1213280_D1	EUR		0.0000	0.0000	0.0257	0.0000	0.9743	-0.6472	12.5245	5.2296	10.1635	2.4893
1213281_D1	EUR		0.0000	0.0000	0.0570	0.0000	0.9430	2.3873	12.0502	3.7645	7.3074	1.4946
1213282_D1	EUR		0.0000	0.0000	0.0364	0.0000	0.9636	-1.0482	12.6142	5.1476	8.3431	2.5565
1213283_D1	AMR		0.0002	0.0052	0.9900	0.0010	0.0036	7.6630	-0.0857	5.5694	-0.2081	-0.5152
1213285_D1	AFR		0.0000	0.6957	0.3043	0.0000	0.0000	28.2834	-3.0641	2.6616	4.5041	2.8844
1213287_D1	EUR		0.0000	0.0000	0.0300	0.0000	0.9700	0.6222	13.2957	6.8216	9.1645	3.5014
1213288_D1	EUR		0.0000	0.0000	0.0405	0.0000	0.9595	2.3622	12.7384	4.2704	9.2235	2.3230
1213289_D1	EUR		0.0000	0.0000	0.2071	0.0001	0.7928	7.7563	8.0620	0.2103	5.8588	1.7927
1213291_D1	EUR		0.0000	0.0000	0.0783	0.0000	0.9217	2.9969	10.5006	4.1416	6.8746	0.1653
1213292_D1	EUR		0.0000	0.0000	0.0517	0.0000	0.9483	-0.3932	11.8157	4.8207	6.7414	1.1476
1213293_D1	AMR		0.0000	0.2431	0.7568	0.0000	0.0001	18.9316	-1.5740	4.2927	3.7932	2.8243
1213294_D1	AFR		0.0000	0.9965	0.0035	0.0000	0.0000	49.2691	-11.4717	0.8742	2.1436	2.8909
1213295_D1	EUR		0.0000	0.0000	0.0263	0.0000	0.9737	0.7767	13.2956	4.9400	10.1144	2.4595
1213296_D1	EUR		0.0000	0.0000	0.0556	0.0000	0.9444	1.6523	12.1219	5.7360	6.8356	2.5646
1213297_D1	SAS		0.0000	0.0000	0.0000	1.0000	0.0000	3.5408	-6.9768	-16.9180	-3.5030	2.0946
1213298_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	-5.9842	-42.1433	3.0046	6.1151	4.1525
1213299_D1	EUR		0.0000	0.0000	0.0334	0.0000	0.9666	0.1557	11.8679	5.0042	9.5949	0.6830
1213300_D1	EUR		0.0000	0.0000	0.3370	0.0000	0.6630	1.3326	6.6198	6.8054	2.1359	2.3722
1213301_D1	EUR		0.0000	0.0000	0.0951	0.0000	0.9049	2.9101	9.7622	1.9335	7.6656	2.0010
1213302_D1	EUR		0.0000	0.0000	0.0741	0.0000	0.9259	1.6435	10.6246	2.2137	7.3568	0.2147
1213303_D1	EUR		0.0000	0.0000	0.0493	0.0000	0.9507	3.8413	11.2428	2.3515	9.9256	1.9316
1213304_D1	EUR		0.0000	0.0000	0.0693	0.0000	0.9307	3.4013	11.3813	2.8999	8.0347	1.9675
1213305_D1	EUR		0.0000	0.0000	0.0399	0.0000	0.9601	1.3772	11.9640	5.0900	9.3566	3.6250
1213306_D1	EUR		0.0000	0.0000	0.0482	0.0000	0.9518	0.8443	11.8956	3.7898	7.9899	0.8295
1213308_D1	EUR		0.0000	0.0000	0.0542	0.0000	0.9458	3.0724	12.0249	3.3353	7.9417	0.9289
1213309_D1	EUR		0.0000	0.0000	0.0636	0.0001	0.9363	3.3779	7.2321	-1.7244	6.5129	2.1874
1213311_D1	EUR		0.0000	0.0000	0.0486	0.0000	0.9514	0.5010	13.0341	3.8493	5.9513	1.7378
1213313_D1	EUR		0.0000	0.0000	0.0765	0.0000	0.9235	0.9084	10.7878	2.9050	7.5229	2.7079
1213314_D1	EUR		0.0000	0.0000	0.0674	0.0000	0.9326	1.4547	11.0992	2.8728	7.4812	1.1610
1213315_D1	EUR		0.0000	0.0000	0.0402	0.0000	0.9598	3.9056	13.2212	2.8361	9.7314	2.5220
1213316_D1	EUR		0.0000	0.0000	0.0227	0.0636	0.9137	1.3415	6.0045	-4.0842	5.6254	0.8091
1213317_D1	EUR		0.0000	0.0000	0.0724	0.0000	0.9276	4.6053	10.1554	3.4693	8.9275	0.2145
1213318_D1	EUR		0.0000	0.0000	0.0441	0.0000	0.9559	2.8857	12.4928	5.7241	7.4883	0.5565
1213319_D1	EUR		0.0000	0.0000	0.0667	0.0000	0.9333	1.3326	10.5948	2.4092	8.3383	0.8654
1213320_D1	EUR		0.0000	0.0000	0.0343	0.0000	0.9657	2.0729	14.1578	4.3111	8.5054	3.7087
1213321_D1	EUR		0.0000	0.0000	0.0492	0.0000	0.9508	1.4977	11.1539	4.9746	8.9172	2.6025
1213322_D1	EUR		0.0000	0.0000	0.0552	0.0000	0.9448	0.9138	11.4725	5.4544	7.7501	2.0638
1213323_D1	EUR		0.0000	0.0000	0.0627	0.0000	0.9373	1.5434	11.7000	2.4387	7.4543	1.6676
1213324_D1	EUR		0.0000	0.0000	0.0628	0.0000	0.9372	1.1908	10.9961	2.9187	8.3296	2.4533
1213325_D1	EUR		0.0000	0.0000	0.0411	0.0000	0.9589	0.5830	12.2650	4.3208	8.3769	0.9495
1213326_D1	EUR		0.0000	0.0000	0.0370	0.0000	0.9630	0.3596	10.1570	4.3797	10.4943	2.7643
1213327_D1	EUR		0.0000	0.0000	0.0552	0.0000	0.9448	2.9355	11.7976	4.2891	8.2242	1.6391
1213328_D1	EUR		0.0000	0.0000	0.0374	0.0000	0.9626	1.5634	12.1997	5.1692	9.4470	2.4491
1213329_D1	EUR		0.0000	0.0000	0.0440	0.0000	0.9560	1.8394	11.4734	3.9513	9.5100	2.0411
1213330_D1	EUR		0.0000	0.0000	0.0644	0.0000	0.9355	3.4902	11.6122	2.2221	8.0641	1.8168
1213331_D1	AFR		0.0000	0.8127	0.1873	0.0000	0.0000	32.2441	-4.8552	4.0923	3.0275	0.9904
1213333_D1	AFR		0.0000	0.9973	0.0027	0.0000	0.0000	50.7456	-12.7795	1.1319	2.3918	1.9505
1213334_D1	EUR		0.0000	0.0000	0.0427	0.0000	0.9573	1.1844	12.7174	5.7023	7.9403	2.7437
1213335_D1	AMR		0.0000	0.0001	0.5870	0.0000	0.4128	12.4951	7.6802	2.2655	8.6006	1.9573
1213336_D1	EUR		0.0000	0.0000	0.0404	0.0000	0.9596	1.6328	12.1818	5.8450	8.3242	0.6471
1213337_D1	EUR		0.0000	0.0000	0.0496	0.0000	0.9504	0.9362	11.4410	5.2902	8.3997	1.4980
1213338_D1	EUR		0.0000	0.0000	0.0574	0.0000	0.9426	1.2346	11.2381	1.8739	8.1206	-0.1698
1213339_D1	AMR		0.0000	0.0048	0.9952	0.0000	0.0000	-0.3465	-10.0089	11.6072	-16.2138	2.7432
1213340_D1	EUR		0.0000	0.0000	0.0475	0.0000	0.9525	0.1289	13.1679	3.6957	6.7950	3.2777
1213341_D1	EUR		0.0000	0.0000	0.0548	0.0000	0.9452	2.6962	11.2640	3.1773	8.9104	0.3435
1213342_D1	EAS		0.9980	0.0000	0.0019	0.0001	0.0000	-3.5537	-15.5949	3.1609	8.1382	0.9474
1213343_D1	EUR		0.0000	0.0000	0.0384	0.0000	0.9616	3.6574	11.8638	6.5790	9.7312	0.9670
1213344_D1	EUR		0.0000	0.0000	0.0512	0.0000	0.9488	2.5910	11.4743	1.7938	8.8881	2.6478
1213345_D1	EUR		0.0000	0.0000	0.0643	0.0000	0.9357	1.0931	11.4456	3.7846	7.0087	1.7102
1213346_D1	EUR		0.0000	0.0000	0.0446	0.0000	0.9554	1.7358	11.7508	2.9497	9.2263	0.0657
1213347_D1	EUR		0.0000	0.0000	0.0458	0.0000	0.9542	1.8507	12.4088	3.0027	8.9607	2.0871
1213348_D1	EUR		0.0000	0.0000	0.0784	0.0000	0.9216	1.9990	9.9512	2.0404	8.3313	1.5216
1213349_D1	EUR		0.0000	0.0000	0.0469	0.0000	0.9531	0.7386	11.0641	5.1475	8.9814	3.6656
1213350_D1	EUR		0.0000	0.0000	0.0439	0.0000	0.9561	3.3516	10.3964	-0.5801	7.1996	1.3702
1213351_D1	EUR		0.0000	0.0000	0.0531	0.0000	0.9469	1.2355	12.3527	5.5547	7.2083	3.3133
1213352_D1	EUR		0.0000	0.0000	0.0249	0.0000	0.9751	0.2289	13.0154	3.6914	10.6104	2.1825
1213354_D1	EUR		0.0000	0.0000	0.0639	0.0000	0.9361	1.4724	10.6439	5.1184	8.0322	2.3881
1213355_D1	EUR		0.0000	0.0000	0.0496	0.0000	0.9504	1.1850	12.2716	6.1848	7.3412	3.5738
1213677_D1	AFR		0.0000	0.9988	0.0012	0.0000	0.0000	52.8858	-15.4432	-0.1016	1.5606	2.2346
1213680_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	-4.4031	-37.6454	-1.0875	5.6165	-0.0485
1213681_D1	EUR		0.0000	0.0000	0.0473	0.0000	0.9527	0.4607	9.6288	5.3521	9.3599	-0.1491
1213682_D1	EUR		0.0000	0.0000	0.0282	0.0000	0.9718	-0.7140	14.2318	3.7496	6.2364	2.1104
1213683_D1	EUR		0.0000	0.0000	0.0517	0.0000	0.9483	-0.4461	10.9822	4.3507	8.2629	1.2224
1213684_D1	AMR		0.0000	0.2688	0.7311	0.0000	0.0001	23.0267	2.3413	2.3201	7.3571	1.3181
1213685_D1	EUR		0.0000	0.0000	0.0483	0.0000	0.9517	-1.0952	11.1687	2.9358	8.1279	2.9513
1213687_D1	EUR		0.0000	0.0000	0.0432	0.0000	0.9568	1.4368	12.6156	3.7206	8.2826	1.6397
1213688_D1	EUR		0.0000	0.0000	0.0506	0.0000	0.9494	2.2384	12.0073	1.9123	8.7576	2.4462
1213689_D1	EUR		0.0000	0.0000	0.1255	0.0000	0.8745	3.3031	8.6491	4.7989	6.3505	0.5655
1213691_D1	EUR		0.0000	0.0000	0.0958	0.0000	0.9041	4.6417	9.7270	2.5975	7.9521	0.1355
1213692_D1	EUR		0.0000	0.0000	0.0338	0.0000	0.9662	2.1590	11.2033	5.9060	10.4072	1.8334
1213693_D1	EUR		0.0000	0.0000	0.0507	0.0002	0.9491	-0.3995	7.0544	-1.6586	6.0987	0.2886
1213694_D1	EUR		0.0000	0.0000	0.0352	0.0000	0.9648	1.5071	10.8358	6.0997	10.4615	5.3453
1213695_D1	EUR		0.0000	0.0000	0.0591	0.0000	0.9409	2.1743	10.1091	0.9840	8.2937	2.3902
1213696_D1	EUR		0.0000	0.0000	0.0388	0.0000	0.9612	1.0717	11.8471	6.0309	9.1720	2.7474
1213697_D1	AFR		0.0000	0.9966	0.0034	0.0000	0.0000	49.0875	-12.0441	-0.3280	2.8233	2.0740
1213698_D1	EUR		0.0000	0.0000	0.0381	0.0000	0.9619	0.7981	13.4581	5.3865	7.4105	2.7809
1213699_D1	EAS		0.8920	0.0011	0.1022	0.0045	0.0002	0.0190	-11.6235	1.1941	6.7942	-1.1441
1213700_D1	EUR		0.0000	0.0000	0.0428	0.0000	0.9572	-0.0964	12.6622	4.3777	7.8697	2.5197
1213701_D1	EUR		0.0000	0.0000	0.0323	0.0000	0.9677	1.6258	13.0897	5.4684	9.2612	1.7091
1213702_D1	AMR		0.0000	0.0109	0.9891	0.0000	0.0000	0.3380	-11.3775	14.6490	-13.2952	1.5096
1213703_D1	EUR		0.0000	0.0000	0.0322	0.0000	0.9678	1.0448	13.5069	4.9508	8.1008	1.2451
1213704_D1	EUR		0.0000	0.0000	0.0455	0.0000	0.9545	0.8627	12.0884	5.2985	7.9062	1.5018
1213705_D1	AMR		0.0000	0.0086	0.9914	0.0000	0.0000	1.6275	-7.9379	10.6338	-12.6076	1.6509
1213706_D1	EUR		0.0000	0.0000	0.0306	0.0000	0.9694	1.1467	11.7107	4.9700	10.4150	1.3593
1213708_D1	AMR		0.0000	0.0002	0.9618	0.0000	0.0379	-0.0084	1.5660	9.4182	-0.7282	2.7316
1213709_D1	EUR		0.0000	0.0000	0.0644	0.0000	0.9355	2.2299	11.7734	2.6089	7.1625	1.4555
1213710_D1	EUR		0.0000	0.0000	0.0408	0.0000	0.9592	1.3385	12.4160	3.7510	8.4515	0.5365
1213711_D1	EUR		0.0000	0.0000	0.0315	0.0000	0.9685	0.7530	12.3799	5.7363	9.7544	3.3020
1213712_D1	AMR		0.0000	0.0060	0.9940	0.0000	0.0000	-0.5795	-13.0864	14.3923	-18.3390	1.1988
1213713_D1	EUR		0.0000	0.0000	0.0602	0.0000	0.9398	1.9005	10.2015	4.0786	8.9316	2.7951
1213714_D1	AMR		0.0000	0.0121	0.9878	0.0000	0.0001	5.0177	-4.2699	8.2581	-4.9464	0.0932
1213715_D1	EUR		0.0000	0.0000	0.0560	0.0000	0.9440	-0.1125	10.5941	5.8571	7.9704	2.2461
1213716_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	-8.3429	-40.8382	2.7056	5.8892	8.9628
1213717_D1	EUR		0.0000	0.0000	0.0484	0.0000	0.9516	0.0070	11.5864	5.3161	7.8520	1.2866
1213718_D1	EUR		0.0000	0.0000	0.0425	0.0000	0.9575	0.7098	12.2266	3.3735	9.0050	1.7921
1213719_D1	EUR		0.0000	0.0000	0.0602	0.0000	0.9398	-0.7660	10.9663	3.8628	6.5188	0.8859
1213720_D1	EUR		0.0000	0.0000	0.0246	0.0000	0.9754	-0.5571	13.5106	5.7921	9.7585	3.5312
1213722_D1	SAS		0.0000	0.0000	0.0000	1.0000	0.0000	1.0233	-1.4842	-11.6663	-1.6263	3.5966
1213723_D1	EUR		0.0000	0.0000	0.0746	0.0000	0.9254	3.7307	10.9537	2.6736	7.6319	0.6308
1213724_D1	EUR		0.0000	0.0000	0.0657	0.0000	0.9343	0.5860	10.4939	2.8369	7.7075	-0.2096
1213725_D1	EUR		0.0000	0.0000	0.0468	0.0000	0.9532	2.5656	12.0531	3.8473	8.9843	1.3220
1213726_D1	AMR		0.0000	0.0050	0.9950	0.0000	0.0000	1.3127	-6.8278	12.2640	-12.7768	2.0010
1213728_D1	EUR		0.0000	0.0000	0.0545	0.0000	0.9455	3.1661	11.9621	3.7368	7.5156	0.3430
1213730_D1	EAS		0.9954	0.0000	0.0044	0.0001	0.0000	-2.6146	-14.4838	3.0962	8.9786	0.5188
1213731_D1	EUR		0.0000	0.0000	0.1362	0.0000	0.8637	0.6177	3.9232	4.2194	8.6329	4.1233
1213732_D1	AFR		0.0000	0.6750	0.3250	0.0000	0.0000	29.2471	-2.0103	2.6514	4.9450	1.0353
1213733_D1	AMR		0.0000	0.0111	0.9889	0.0000	0.0000	2.9512	-11.0074	11.9689	-15.3394	2.2665
1213734_D1	AMR		0.0000	0.0110	0.9889	0.0000	0.0000	3.6692	-5.6378	9.3014	-7.6388	3.2101
1213735_D1	EUR		0.0000	0.0000	0.1629	0.0000	0.8371	1.6662	8.1121	6.0730	5.1254	4.6301
1213736_D1	EUR		0.0000	0.0000	0.0540	0.0000	0.9460	3.8371	11.1971	3.0655	9.5818	1.7779
1213737_D1	EUR		0.0000	0.0000	0.0399	0.0000	0.9601	0.0943	11.2022	4.0591	9.4642	1.2457
1213738_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	-8.8982	-43.3582	2.6748	8.7698	3.2842
1213739_D1	EUR		0.0000	0.0000	0.0411	0.0000	0.9589	3.7623	12.1320	3.8059	9.5073	-0.2874
1213740_D1	EUR		0.0000	0.0000	0.0805	0.0000	0.9195	2.1941	11.0482	3.2059	7.3759	3.0694
1213741_D1	EUR		0.0000	0.0000	0.0479	0.0000	0.9521	1.5379	11.2766	5.2226	8.9136	2.5575
1213742_D1	EUR		0.0000	0.0000	0.0543	0.0000	0.9457	3.1461	11.4562	5.4970	8.6817	2.2843
1213743_D1	EUR		0.0000	0.0000	0.1736	0.0000	0.8264	4.6189	7.7357	6.4549	5.3701	1.5071
1213744_D1	EUR		0.0000	0.0000	0.0402	0.0000	0.9598	0.5108	12.8376	4.2501	8.7157	3.0882
1213745_D1	AMR		0.0000	0.0199	0.9801	0.0000	0.0000	9.0062	-4.9465	8.2018	-5.0124	0.2874
1213746_D1	AMR		0.0000	0.0041	0.9959	0.0000	0.0000	-4.2286	-13.2245	13.0964	-16.5704	0.9701
1213747_D1	EUR		0.0000	0.0000	0.0682	0.0000	0.9318	0.3480	11.6464	4.0243	7.0314	3.9392
1213748_D1	EUR		0.0000	0.0000	0.0622	0.0000	0.9378	0.5222	11.5812	3.4943	7.0277	1.9223
1213749_D1	AMR		0.0000	0.2157	0.7843	0.0000	0.0000	27.5128	-9.8098	7.1665	-4.3077	1.5368
1213750_D1	EUR		0.0000	0.0000	0.0512	0.0000	0.9488	0.1562	10.8941	5.1583	8.1409	0.1025
1213751_D1	EUR		0.0000	0.0000	0.0483	0.0000	0.9517	0.3385	11.3354	5.0549	7.7042	-0.1977
1213752_D1	EUR		0.0000	0.0000	0.0337	0.0000	0.9663	0.0169	12.3962	2.9120	9.8507	2.8640
1213753_D1	EUR		0.0000	0.0000	0.0501	0.0000	0.9499	2.3909	10.6439	3.5513	9.8025	3.6586
1213754_D1	EUR		0.0000	0.0000	0.0714	0.0000	0.9286	3.6448	9.7307	3.9055	8.8890	0.9002
1213755_D1	EUR		0.0000	0.0000	0.0486	0.0000	0.9514	1.6691	12.2539	3.5307	8.4181	2.0210
1213756_D1	AFR		0.0000	0.9967	0.0033	0.0000	0.0000	50.2260	-10.9473	0.0287	1.5570	1.0824
1213757_D1	EUR		0.0000	0.0000	0.0618	0.0000	0.9382	1.5604	11.6803	2.5317	7.5822	1.6511
1213758_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	-5.8343	-38.4156	2.3710	7.7533	-2.2161
1213759_D1	EUR		0.0000	0.0000	0.0477	0.0000	0.9523	1.2864	9.7363	5.6318	9.4975	0.5585
1213760_D1	EUR		0.0000	0.0000	0.0289	0.0000	0.9711	-0.8586	12.0089	3.3293	10.1652	3.2470
1213761_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	-2.8869	-36.5591	-2.7658	3.6707	1.6700
1213762_D1	EUR		0.0000	0.0000	0.0342	0.0000	0.9658	-1.0149	10.8773	4.8955	9.8099	1.7430
1213763_D1	EUR		0.0000	0.0000	0.0409	0.0000	0.9591	1.4422	12.2155	5.3758	8.9874	2.5440
1213764_D1	EUR		0.0000	0.0000	0.0355	0.0000	0.9645	2.1797	12.7262	6.3291	9.3094	2.7501
1213765_D1	EUR		0.0000	0.0000	0.0380	0.0000	0.9620	0.4619	12.5348	4.5766	8.1475	0.6202
1213766_D1	AMR		0.0000	0.0019	0.9981	0.0000	0.0000	-4.9419	-23.4076	19.6164	-30.7723	1.8269
1213767_D1	EUR		0.0000	0.0000	0.0427	0.0000	0.9573	0.6346	11.9161	3.4765	8.4743	-0.0830
1213769_D1	EUR		0.0000	0.0000	0.0526	0.0000	0.9474	-0.9885	11.1758	3.1501	7.7943	2.5559
1213770_D1	EUR		0.0000	0.0000	0.0694	0.0000	0.9306	0.6564	10.5049	4.0711	7.7271	2.1724
1213771_D1	EUR		0.0000	0.0000	0.0330	0.0000	0.9670	-0.4425	11.8974	7.3948	8.9614	1.3744
1213772_D1	AMR		0.0000	0.0774	0.9213	0.0003	0.0010	14.8576	1.6978	4.1880	1.7943	1.8123
1213773_D1	EUR		0.0000	0.0000	0.0712	0.0000	0.9288	0.0987	10.8890	6.2031	6.2664	4.6224
1213774_D1	EAS		0.9978	0.0000	0.0021	0.0001	0.0000	-3.2249	-15.9439	2.7335	4.8984	2.0449
1213775_D1	EUR		0.0000	0.0001	0.0398	0.0611	0.8990	2.6245	3.8055	-3.7860	5.7705	2.9812
1213776_D1	EUR		0.0000	0.0000	0.0848	0.0000	0.9152	1.8151	9.5435	0.2258	5.7964	2.2052
1213777_D1	EUR		0.0000	0.0000	0.0364	0.0000	0.9636	-1.7315	11.6058	3.2244	8.3365	2.4854
1213778_D1	EUR		0.0000	0.0000	0.0676	0.0000	0.9324	2.1406	11.4759	3.8872	7.5659	2.7351
1213779_D1	EUR		0.0000	0.0000	0.0529	0.0000	0.9471	3.4082	10.9632	3.0420	9.6868	1.8877
1213780_D1	EUR		0.0000	0.0000	0.0651	0.0000	0.9349	-2.0883	8.9341	1.3761	6.5430	-0.6041
1213781_D1	EUR		0.0000	0.0000	0.0479	0.0000	0.9521	-2.4293	10.1282	1.8475	7.3745	2.4765
1213782_D1	EUR		0.0000	0.0000	0.0314	0.0000	0.9686	-0.1648	12.3289	2.8190	10.0606	1.6087
1213783_D1	EUR		0.0000	0.0000	0.0521	0.0000	0.9479	0.8876	12.2407	3.0428	7.7287	2.0945
1213784_D1	EUR		0.0000	0.0000	0.2730	0.0000	0.7270	9.9985	9.1826	4.6881	8.3693	2.1526
1213785_D1	EUR		0.0000	0.0000	0.0418	0.0000	0.9582	2.0922	12.2626	3.1842	9.2498	0.7263
1213786_D1	EUR		0.0000	0.0000	0.0562	0.0000	0.9438	1.0721	11.0256	2.6454	8.5468	0.1507
1213787_D1	EUR		0.0000	0.0000	0.0409	0.0000	0.9591	1.6869	12.8753	1.8143	8.4392	1.2697
1213788_D1	EUR		0.0000	0.0000	0.0375	0.0000	0.9625	0.6979	12.7711	2.8511	9.1471	1.4954
1213789_D1	EUR		0.0000	0.0000	0.0458	0.0000	0.9542	1.7328	11.1824	4.9791	9.2492	2.2164
1213790_D1	EUR		0.0000	0.0000	0.3149	0.0001	0.6850	1.6139	6.8247	4.9154	1.5175	1.2943
1213791_D1	EUR		0.0000	0.0000	0.0840	0.0000	0.9160	-0.4868	7.0482	6.0295	8.2608	4.9142
1213792_D1	EUR		0.0000	0.0000	0.0475	0.0000	0.9525	1.1762	13.2963	3.2249	6.9141	2.8190
1213793_D1	EUR		0.0000	0.0000	0.0277	0.0000	0.9723	0.2673	11.4368	4.1589	10.9268	1.5978
1213794_D1	EUR		0.0000	0.0000	0.0413	0.0000	0.9587	1.4365	12.6460	4.0216	8.1702	1.1297
1213795_D1	EUR		0.0000	0.0000	0.0346	0.0000	0.9654	0.9999	12.7072	4.7731	9.3015	1.4933
1213796_D1	EUR		0.0000	0.0000	0.1123	0.0000	0.8877	2.9059	9.6845	2.3382	7.1698	2.7493
1213797_D1	EUR		0.0000	0.0000	0.0611	0.0000	0.9389	4.1995	11.8078	1.6149	6.4649	0.7340
1213798_D1	EUR		0.0000	0.0000	0.0415	0.0000	0.9585	-0.4663	11.5286	3.5318	9.1812	2.7741
1213799_D1	AMR		0.0000	0.0029	0.9970	0.0000	0.0001	3.1979	-1.1463	8.9469	-6.4908	0.4519
1213800_D1	EUR		0.0000	0.0000	0.0470	0.0000	0.9530	2.8248	12.0243	4.5409	9.0731	1.9470
1213801_D1	EUR		0.0000	0.0000	0.0608	0.0000	0.9392	1.3113	11.6256	4.2962	7.4692	2.4118
1213802_D1	EUR		0.0000	0.0000	0.0361	0.0000	0.9639	2.9227	12.4643	3.6636	9.6364	-0.3178
1213803_D1	EUR		0.0000	0.0000	0.0355	0.0000	0.9645	0.7898	12.1984	7.1912	9.0491	3.5544
1213804_D1	EUR		0.0000	0.0000	0.0286	0.0000	0.9714	0.1077	13.1211	7.1085	9.1923	2.7267
1213805_D1	EUR		0.0000	0.0000	0.0529	0.0000	0.9471	1.9850	9.6829	4.0296	9.6171	-0.0271
1213806_D1	EUR		0.0000	0.0000	0.0575	0.0000	0.9425	3.8489	11.7475	1.8171	7.6599	1.2678
1213808_D1	EUR		0.0000	0.0000	0.0470	0.0000	0.9530	1.4123	11.0430	3.3494	9.4658	1.8376
1213809_D1	EUR		0.0000	0.0000	0.0395	0.0000	0.9605	4.3758	10.2101	0.7891	9.9836	0.1110
1213810_D1	EUR		0.0000	0.0000	0.0550	0.0000	0.9450	1.1371	12.2790	3.3760	7.9185	3.3242
1213811_D1	EUR		0.0000	0.0000	0.0372	0.0000	0.9628	1.6149	11.2874	5.3324	9.8876	1.3821
1213812_D1	EUR		0.0000	0.0000	0.0470	0.0000	0.9530	-1.8857	9.8970	4.1421	8.3063	2.4955
1213814_D1	AMR		0.0000	0.0007	0.8433	0.0000	0.1559	13.2004	6.7495	2.9371	7.2004	1.1047
1213815_D1	AFR		0.0000	0.9998	0.0002	0.0000	0.0000	60.8486	-17.4269	0.6866	-0.1536	2.7760
1213816_D1	EUR		0.0000	0.0000	0.0506	0.0000	0.9494	-0.0106	11.8575	5.5530	7.9384	4.3158
1213817_D1	EUR		0.0000	0.0000	0.1072	0.0000	0.8928	4.4694	8.4847	2.5862	8.3101	0.4473
1213818_D1	EUR		0.0000	0.0000	0.0669	0.0000	0.9331	2.9178	10.1202	4.5629	8.5786	0.8124
1213819_D1	EUR		0.0000	0.0000	0.0807	0.0000	0.9193	3.1724	11.1624	3.4316	7.0830	2.4758
1213820_D1	EUR		0.0000	0.0000	0.0422	0.0000	0.9578	2.1915	11.6645	2.5395	10.0207	2.3315
1213822_D1	EUR		0.0000	0.0000	0.0380	0.0000	0.9620	1.2474	11.2970	3.7428	10.0915	1.9883
1213823_D1	EUR		0.0000	0.0000	0.0421	0.0000	0.9579	1.4104	10.9095	3.2267	10.0938	2.5935
1213824_D1	EUR		0.0000	0.0000	0.0251	0.0000	0.9749	1.7926	13.5282	4.1473	10.2474	0.2399
1213825_D1	EUR		0.0000	0.0000	0.0481	0.0000	0.9519	-0.2499	11.2470	4.1746	8.6426	2.9064
1213826_D1	EUR		0.0000	0.0000	0.0364	0.0000	0.9636	-0.7649	11.9963	5.7086	8.9470	3.7064
1213827_D1	AMR		0.0000	0.0061	0.9939	0.0000	0.0000	-0.2566	-10.8520	13.3744	-15.6777	2.6880
1213828_D1	AMR		0.0000	0.0088	0.9912	0.0000	0.0000	-0.1488	-10.6305	13.6434	-12.8501	3.1949
1213829_D1	EUR		0.0000	0.0000	0.0420	0.0000	0.9580	0.4886	12.1013	3.4255	9.0928	2.4264
1213830_D1	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	-4.9827	-41.6403	-0.6741	6.3343	-0.7664
1213831_D1	EUR		0.0000	0.0000	0.0621	0.0000	0.9379	0.1117	10.0928	4.1085	8.2533	1.9201
1213832_D1	EUR		0.0000	0.0000	0.0520	0.0000	0.9480	1.1640	10.9952	3.0063	9.1452	2.8913
1213833_D1	EUR		0.0000	0.0000	0.0683	0.0000	0.9317	3.7570	11.4219	3.8934	7.2298	1.0253
