#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG02660	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9548	1.3977	12.6249	-2.7907	-2.1467	-3.4162	0.8790	1.9280	2.5684	-0.2702
HG01269	AMR	AMR	0.0000	0.0002	0.9722	0.0003	0.0273	4.8637	-2.3065	-9.6603	-3.0819	-2.6186	1.3187	-1.2343	4.1508	-0.1735	-1.3626
HG02756	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.0708	16.3136	0.4603	1.4507	-1.7706	-4.2972	-3.5216	2.4761	1.5632	-2.0417
HG03898	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7697	8.9994	19.3668	-2.8136	1.3458	-2.1530	-2.4801	6.3349	-1.8857	-1.2748
NA21097	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3132	3.9979	18.1081	-3.6574	3.0401	-0.4435	-2.5756	1.9619	6.4464	1.1840
HG01599	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.6929	43.7609	-1.0183	7.4851	-1.6341	0.5128	-4.6233	5.4643	-3.6783	0.8404
HG02301	AMR	AMR	0.0000	0.0006	0.9994	0.0000	0.0000	-5.1980	17.3825	-18.8982	-32.4245	1.7382	0.7988	1.1164	0.4529	-3.7711	-1.5167
NA21126	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.4882	5.9516	19.9568	-4.4451	-1.5806	2.4581	-4.5676	-1.0918	-0.7853	-3.9655
NA21127	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3216	6.2192	20.1472	-5.6119	0.7829	-1.2451	-7.6679	1.0313	-2.7127	0.1038
HG00254	EUR	EUR	0.0000	0.0000	0.0001	0.0000	0.9999	0.9507	-13.0386	-4.4727	9.6864	3.7055	2.4262	-5.4368	-3.0259	1.8515	-8.1705
HG01796	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.9134	44.8635	-0.4961	8.6200	-6.0976	2.4783	-2.4214	2.2789	3.8236	-3.0552
HG01111	AMR	AMR	0.0000	0.0000	0.6865	0.0000	0.3135	5.5290	-2.9078	-6.5689	2.0467	0.0943	0.0911	-0.7777	0.9815	-0.9201	0.8760
NA21118	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5069	5.7835	21.0308	-3.1974	0.6494	-0.0929	-3.4147	0.7770	-7.4574	-2.4503
HG00382	EUR	EUR	0.0000	0.0000	0.0084	0.0000	0.9916	-0.4837	-8.2694	-6.1758	7.4834	5.7999	7.2116	-4.2018	3.8467	4.3123	4.9572
HG03986	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.0903	7.2610	19.4969	-4.0301	-0.6265	-1.4054	-6.5840	4.5771	2.6105	0.9728
HG03774	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.3653	7.8009	20.2229	-4.3508	0.7107	3.8833	-3.2949	5.0479	3.5132	-1.0435
NA20821	EUR	EUR	0.0000	0.0000	0.0005	0.0000	0.9995	2.1390	-12.0063	-4.0842	9.2459	-3.0695	-1.9783	-1.8711	1.1421	2.6811	0.7300
NA19728	AMR	AMR	0.0000	0.0004	0.9996	0.0000	0.0000	-6.4768	22.0621	-21.2013	-33.1172	2.1168	2.6411	-0.8051	1.2872	4.8982	-0.4638
HG00614	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.9844	43.3927	-2.3563	8.6731	-0.6239	1.7805	-3.0618	0.8084	1.2918	-2.4084
HG01107	AMR	AMR	0.0000	0.0044	0.9956	0.0000	0.0000	13.3841	-2.3125	-7.0640	2.7250	-3.1659	-4.3678	1.0221	1.3155	0.9063	0.3270
NA19435	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	58.7591	17.5906	0.2238	0.5719	0.1331	-0.1794	3.5987	4.6889	-0.1398	-4.5782
NA07347	EUR	EUR	0.0000	0.0000	0.0149	0.0000	0.9851	0.6512	-14.6949	-5.2914	8.6781	4.1459	3.4279	-7.2717	-3.9357	-1.8211	-0.4034
NA18747	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-6.8242	43.6618	-4.7151	7.3640	4.2824	-2.6533	-1.7526	2.3951	-3.7771	1.0045
HG03022	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.1279	5.2187	18.0069	-4.3857	-1.2551	2.3477	-0.2461	2.0398	3.1026	-1.1889
HG03464	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	61.8673	17.7875	0.5913	1.9479	-1.0367	1.3494	-4.4082	1.6137	0.5494	-0.7835
HG02029	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0896	43.9026	-1.6565	8.2026	-3.2293	1.2731	-3.9642	1.0674	1.4865	-1.6638
HG01801	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.4203	44.0612	0.0766	7.8675	-4.0048	7.1750	-1.1231	4.7915	3.3470	0.4526
HG03212	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.6558	18.3212	-0.5689	0.0768	-0.7233	-0.8604	-2.2849	3.2897	-1.6396	-0.3288
HG02643	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	61.1364	15.4742	0.5900	2.7055	1.6185	-1.3825	-3.8276	1.2103	0.7980	2.9426
HG02105	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-8.1620	25.1336	-22.0698	-38.9824	-0.0387	2.7723	-2.5079	1.4171	0.7809	1.4862
NA21133	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3932	6.1571	17.8705	-7.1099	1.4707	0.0594	-3.4568	-1.0512	-1.1444	0.0713
HG01308	AMR	AMR	0.0000	0.0295	0.9705	0.0000	0.0000	13.8549	0.8441	-7.6291	0.8463	-1.7869	-2.4328	0.4145	2.8765	0.0547	-2.6751
NA18995	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1473	42.5737	-3.2914	6.7276	6.8034	-3.2295	-3.4197	4.0117	0.7535	0.3058
NA19118	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.9379	16.9809	0.0574	2.2886	-1.3737	-1.0716	-1.2516	2.6051	-0.8516	-0.6232
HG00253	EUR	EUR	0.0000	0.0000	0.0399	0.0000	0.9601	-0.1841	-12.7995	-4.8429	9.9268	2.5354	0.5735	-2.3815	-2.7405	-5.1982	1.6431
HG03097	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	64.3413	18.3962	0.5825	2.6890	-0.5625	1.2001	-2.4986	0.8129	2.8347	-2.4383
HG02150	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	-9.3000	22.6947	-23.9034	-36.5746	0.5024	3.1308	-0.0041	2.9474	-1.8311	-0.3014
HG01197	EUR	AMR	0.0000	0.0000	0.1404	0.0000	0.8596	3.3466	-6.1187	-7.6868	1.7878	-3.8037	-2.3898	0.8852	-1.0631	-0.2316	0.6134
NA21119	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4919	5.8909	20.7415	-5.3826	2.2927	1.2486	-3.6628	2.7138	-1.9714	-1.9219
HG01864	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.3210	43.8359	-0.8816	8.8540	-4.2684	3.2883	-4.4432	6.1923	-2.9993	-2.5839
HG00100	EUR	EUR	0.0000	0.0000	0.0019	0.0000	0.9981	0.6409	-13.6418	-4.1699	8.4752	-0.3550	3.1221	-1.7104	-0.9254	0.3592	-0.7111
HG00255	EUR	EUR	0.0000	0.0000	0.0547	0.0000	0.9453	-0.7277	-11.3575	-5.3881	9.9369	-0.7724	-1.8795	-4.0907	1.7171	2.1278	-1.5268
HG00620	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5605	45.9194	-1.6634	8.3954	0.2646	-0.8862	-1.8915	4.1081	3.2949	2.4533
HG01980	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	-5.0439	14.6876	-18.2981	-27.5057	0.3287	3.7279	-0.6467	5.3911	-1.3480	-0.8970
HG02078	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.4301	44.8561	1.2850	6.7123	-1.2809	3.4577	-2.8536	0.1453	-2.7916	-1.9312
HG02325	AFR	AFR	0.0000	0.9980	0.0020	0.0000	0.0000	60.7457	16.8093	1.4411	0.8136	1.3858	-0.1833	-0.4898	4.4538	-3.4061	-2.1125
HG02763	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	61.4491	17.9395	-0.2333	2.8133	0.9785	1.6360	-2.5648	0.4566	-1.4467	-0.8539
HG02786	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.0457	8.5208	17.7405	-3.6078	3.7655	0.2237	-3.9333	2.3270	-3.8991	-5.1560
HG03985	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1625	10.9457	21.7178	-4.7347	1.4883	-1.1589	-4.3714	3.0191	0.8442	-0.4060
HG03295	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.3937	18.9460	0.6157	1.0485	2.5749	-0.1266	-0.1267	2.6765	-0.2819	-1.1960
HG01874	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9746	42.4802	-1.1647	6.2553	-3.9199	1.3054	-5.1466	-0.1113	3.0586	-1.9982
NA21113	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9814	6.4420	19.3876	-5.5773	3.3396	1.0139	-2.2012	-1.2771	4.4425	1.4854
NA19172	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.6564	17.5029	-0.2354	3.1704	2.4109	0.6645	-2.4334	4.3210	-1.8344	-0.5512
HG01049	AMR	AMR	0.0000	0.0020	0.9980	0.0000	0.0000	16.3923	0.2412	-7.5009	1.3970	-0.3213	2.7926	-1.6165	2.0170	2.7943	2.0680
HG01593	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7652	-0.6049	14.3221	-2.0743	1.4946	-3.8059	-5.8781	3.9914	1.1903	2.8985
HG01393	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	13.6557	0.1220	-6.6109	0.3334	-3.2588	-4.3768	-4.5312	7.2953	-3.0104	-2.2197
HG03963	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9437	8.4042	18.1223	-5.0354	-0.8707	0.6751	-0.5277	4.3425	0.2413	-0.5068
NA12718	EUR	EUR	0.0000	0.0000	0.0445	0.0000	0.9555	-0.5793	-13.1678	-5.5624	8.8659	0.4453	3.2512	-0.0772	-0.5704	1.5828	-1.8775
NA18909	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.7962	18.2643	0.5130	2.0848	-0.8642	-0.9908	-1.5313	-0.3790	-1.1984	-0.9971
HG02586	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	60.5763	17.3849	0.6874	2.2019	2.0329	-3.5543	-6.3131	0.8507	4.6907	0.4956
HG02690	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1302	-0.1053	13.0947	-1.1208	0.0561	-3.0402	-3.2818	-1.5494	1.5893	-3.2980
HG01813	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4957	45.4625	-1.0170	10.0172	-4.2968	2.0554	-1.1085	-0.2352	-1.6783	2.3777
NA18555	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5741	43.3491	-2.7022	7.7506	0.2585	-2.6439	-0.3997	4.0034	-3.9226	0.8985
HG04185	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5936	9.0380	22.0930	-4.3883	1.4987	-4.4736	-1.8666	0.5613	-1.6712	-0.5042
NA19454	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.2858	17.1984	-0.1321	1.1199	-2.8938	1.6533	2.2669	2.8894	-0.6149	-2.7558
HG00246	EUR	EUR	0.0000	0.0000	0.0947	0.0000	0.9053	-0.4064	-12.8765	-5.3472	9.7967	1.4868	-2.3555	-0.9689	1.0199	0.6156	-1.4153
HG00324	EUR	EUR	0.0000	0.0000	0.0004	0.0000	0.9996	-2.3333	-8.4113	-6.0168	8.8535	6.4118	6.8325	-3.8681	0.7626	3.1009	-0.0380
NA19005	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.3829	43.8520	-2.8658	6.8897	3.4612	-2.8852	-2.6680	0.9488	2.6702	-1.7446
HG04061	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3209	10.4514	22.9514	-6.4679	-3.7455	-2.7308	0.1183	2.1113	-0.4143	-3.4523
NA19011	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5993	42.6435	-3.5097	5.9484	3.8655	-1.7919	-3.3624	2.3480	-0.2899	-1.9528
HG04022	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.8398	6.7016	20.9855	-5.1917	-1.2466	-0.2553	-1.1474	1.6378	3.8478	-3.8293
HG02166	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3052	43.9959	-1.1894	9.3203	-6.0135	2.3648	-2.4066	0.8309	1.4503	3.3405
HG02620	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.3010	16.8509	-0.0527	2.3274	-2.3447	-1.5742	-2.6144	-0.2089	-0.8456	-0.1546
HG01932	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	-5.5598	15.3779	-20.4885	-30.5107	-2.1522	2.3382	-5.2128	6.3586	0.3462	2.6693
HG01500	EUR	EUR	0.0000	0.0000	0.2603	0.0000	0.7397	3.2569	-10.4988	-6.6191	10.9883	-5.7814	-2.6012	-1.2161	-0.6991	0.4250	-3.8486
HG01344	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	0.6894	2.5286	-10.5823	-9.6602	-4.3904	-4.8857	1.1878	0.4178	1.7779	0.3336
HG02088	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.6303	44.8353	-0.5755	8.3726	-3.4074	3.3159	-0.3616	2.8160	-3.0970	-1.6838
HG01886	AFR	AFR	0.0000	0.9938	0.0062	0.0000	0.0000	54.7724	14.1168	0.1832	0.7917	0.1276	-0.7328	-4.3279	-0.8101	0.1295	0.1013
HG01177	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	2.9365	-2.3298	-7.8085	-0.9309	-3.8816	-5.3184	-0.7587	2.8471	1.2235	0.6341
HG03370	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.9883	17.2977	-0.7572	1.1891	0.2951	0.7041	-1.2267	3.9212	0.8418	-1.5651
NA19655	AMR	AMR	0.0000	0.0037	0.9962	0.0001	0.0000	2.9498	1.5164	-9.8961	-7.6760	0.0786	-0.2055	2.6836	-2.4839	2.6600	-5.6113
HG04059	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.2780	6.4414	19.7941	-5.5770	1.2361	-0.8818	-3.6105	-2.1910	0.0886	-0.2021
NA18559	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-7.5104	43.7255	-2.4062	7.5996	-2.7413	-2.7856	-1.9868	0.4226	3.6237	-1.3202
HG01492	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	1.5029	-3.7495	-8.2404	-0.2548	-0.5001	0.6831	-0.2249	1.9204	-4.7015	1.4976
HG02461	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	61.6284	18.0953	0.8414	1.6181	1.7529	0.8276	-7.2201	1.7689	3.4234	3.3257
NA19204	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.4021	17.0907	-0.1701	-0.1341	-0.4766	-0.2769	-5.5592	1.4460	-1.2709	-0.8323
HG03126	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	62.7973	17.7310	-0.1865	1.3780	-0.1626	1.7098	0.2803	0.4140	0.3618	-1.0522
HG00274	EUR	EUR	0.0000	0.0000	0.0017	0.0000	0.9983	-1.1614	-11.2834	-4.5811	9.2151	6.9166	6.7045	-5.8628	3.7080	3.2505	0.1701
HG00404	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6326	44.2769	-2.9298	7.2625	2.6759	-1.1948	-2.7319	-2.8687	5.0421	-0.5145
HG01384	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	2.1002	-1.1207	-10.5607	-1.7253	-2.0806	-2.8549	0.4807	2.7968	0.4173	-6.5736
HG01531	EUR	EUR	0.0000	0.0000	0.2836	0.0000	0.7163	2.1387	-12.2780	-3.6900	8.2860	-1.3587	-2.4645	-7.2055	3.6608	1.0716	-0.0032
NA18757	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.6942	45.0759	-3.4914	8.8119	2.6579	-6.6989	-5.4799	1.7209	2.4029	0.6235
HG01280	AMR	AMR	0.0000	0.0000	0.5260	0.0000	0.4740	0.7377	-0.3671	-11.4963	-2.0591	-3.8981	2.8794	-1.6200	5.3377	-4.2020	-2.4074
HG02943	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.1438	18.2259	0.7154	2.6231	0.4599	0.3839	-2.2089	3.0405	0.0082	-0.2502
HG02266	AMR	AMR	0.0000	0.0032	0.9968	0.0000	0.0000	-7.9041	22.0838	-23.5632	-36.2395	1.1478	4.0692	-2.4830	2.0887	1.4676	-2.5539
HG00867	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.8915	45.1983	-1.9016	8.1753	-3.2331	2.5348	0.4615	0.7357	2.0904	-2.8826
NA19235	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.7497	16.2790	0.3661	2.1860	1.4696	-2.8969	-0.3047	2.8640	1.6926	-3.5202
NA18638	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.3132	43.3682	-2.2006	7.9313	1.2847	-0.1925	-4.9542	-0.5753	0.6510	-0.6150
HG02895	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.3836	17.2438	0.4500	1.1962	-2.0333	-1.1915	-4.0036	-1.8609	1.4456	-0.6760
HG02836	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	63.2842	17.5211	0.1116	1.7897	1.2563	0.3059	-4.6595	-1.6050	2.9470	1.4736
HG03722	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.8106	9.5143	22.5381	-7.2236	-1.0442	-0.4687	-6.9625	2.7881	0.8858	-2.1457
HG03744	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5285	9.1800	17.3192	-4.3869	-1.5196	0.5797	-6.6542	1.3904	0.5840	-1.4857
NA21087	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1100	7.2006	18.2547	-5.4342	1.2411	-0.9040	-3.1565	5.1069	-1.4558	1.8971
HG00638	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	11.3249	-4.6389	-7.3546	0.3780	-5.0459	-3.9243	-3.4299	6.7360	-1.7933	1.3388
HG02882	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	60.7609	16.9185	-0.1300	1.8930	-0.0484	-2.9713	-3.4491	-0.2874	2.1137	-1.3749
NA18963	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5491	43.4179	-2.6909	6.6719	6.2066	-4.2861	0.1218	3.4874	0.5258	-3.2519
NA18541	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4611	42.4106	-2.8694	7.5572	4.4181	-1.8084	-2.5651	1.2474	4.0961	-0.2252
HG02060	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7607	43.2502	-1.6126	7.1370	-3.5536	2.1984	-6.2860	2.4429	1.5882	-2.0434
HG03081	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.1119	16.8765	0.1603	3.4085	-3.1125	-0.6351	-2.4688	1.2137	-1.8910	1.0471
HG00332	EUR	EUR	0.0000	0.0000	0.1127	0.0000	0.8873	-0.7539	-7.7548	-4.5047	8.9272	7.0221	4.8565	-1.5028	0.5832	-3.7805	0.2976
HG02462	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	59.6828	15.7874	-0.4478	1.1482	-1.2037	-0.1755	-6.0550	-0.1564	1.4580	-2.8603
HG01595	EAS	EAS	0.9998	0.0000	0.0002	0.0000	0.0000	-8.2741	44.3838	-2.2277	7.6034	-8.9457	2.3965	1.9134	2.0191	2.3804	1.4834
NA20869	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.2002	5.7602	17.8378	-6.4901	2.7849	-2.3581	-2.0304	-0.8909	0.2078	-2.7322
NA06994	EUR	EUR	0.0000	0.0000	0.0026	0.0000	0.9974	-1.0935	-11.7890	-3.8091	7.6363	-0.6432	0.0413	-2.7413	3.3883	2.5354	-1.4557
HG00737	EUR	AMR	0.0000	0.0000	0.3609	0.0000	0.6391	5.3798	-7.2245	-8.1473	5.2332	-4.5627	-1.9169	2.3595	3.9758	-5.8111	-2.8460
HG01518	EUR	EUR	0.0000	0.0000	0.0053	0.0000	0.9947	2.1904	-12.0875	-6.6624	10.7983	-1.1946	-2.2907	-7.7114	2.7449	-0.7841	-0.5778
NA19314	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	57.4661	15.9017	0.1953	2.6614	-0.5190	4.3882	0.3518	1.6222	0.1543	1.9138
HG02407	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.0674	44.3334	-0.0424	7.8774	-6.3327	5.7084	-1.2826	0.9563	0.9647	0.3042
NA20903	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9754	4.4513	17.0347	-3.3491	-0.6175	0.0598	-2.6736	3.9486	1.9550	-2.0766
HG01088	AMR	AMR	0.0000	0.0025	0.9974	0.0000	0.0000	9.7445	-3.2821	-7.2932	3.5188	-3.0242	-1.6141	-2.4505	0.6673	-3.0713	-4.7390
NA20758	EUR	EUR	0.0000	0.0000	0.0353	0.0000	0.9647	2.4136	-12.3867	-3.4066	10.6183	-2.1833	-7.2344	-2.8799	9.1538	-0.0897	-1.2843
NA20785	EUR	EUR	0.0000	0.0000	0.0037	0.0000	0.9963	0.1108	-12.2388	-3.7829	8.3374	-2.1486	-4.6857	-3.5783	2.7796	-2.7358	-0.1951
HG02646	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.6270	17.4167	-0.5330	2.1217	1.3979	-3.8762	-5.3763	-0.8329	0.2802	0.6523
HG00132	EUR	EUR	0.0000	0.0000	0.0376	0.0000	0.9624	0.4356	-14.0057	-6.2747	10.3524	3.0175	-0.4438	-2.1362	-1.4554	-1.9273	3.2026
HG01528	EUR	EUR	0.0000	0.0000	0.0015	0.0000	0.9985	3.0368	-12.5313	-4.9150	11.1610	-0.0710	-0.9549	-0.1683	0.3902	0.4276	-2.6119
HG03977	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3801	11.2727	23.2225	-5.7851	1.6766	-2.4886	-1.4453	5.8167	1.0506	-3.9491
HG00318	EUR	EUR	0.0000	0.0000	0.1007	0.0000	0.8993	-0.4429	-9.6178	-5.3434	7.8781	8.2226	4.7088	0.6432	3.9176	-1.8444	1.1603
HG02557	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	58.9405	15.9179	-0.1630	1.7463	0.0292	-1.7207	-2.4403	2.0385	0.6887	-3.2715
NA12751	EUR	EUR	0.0000	0.0000	0.0008	0.0000	0.9992	0.7782	-13.8459	-5.9801	9.2213	3.3202	1.7577	1.4736	-2.4487	-1.9390	-1.5727
HG00557	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8572	45.3116	-5.8177	7.2473	0.7433	1.1423	-0.7138	0.5648	2.6490	-3.8553
HG03642	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.4222	10.4311	21.1475	-2.8650	0.3295	5.2276	-1.1487	-1.8320	-2.2309	0.6862
NA19679	EUR	AMR	0.0000	0.0000	0.1884	0.0000	0.8116	2.4882	-10.8382	-5.5790	6.0917	-3.0383	-3.4382	0.0288	-0.3290	0.8622	-4.5869
NA18969	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.4211	42.7907	-2.4984	6.2283	5.4530	-3.8989	-1.3704	0.8652	-2.3703	-4.2520
HG02386	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2959	43.7354	-2.3304	8.0201	-1.7386	2.4457	-0.8841	1.9498	2.6285	-1.5934
HG01948	AMR	AMR	0.0000	0.1671	0.8329	0.0000	0.0000	5.3874	21.3493	-16.6130	-25.2072	2.9248	-0.9258	-3.5254	2.8644	2.3282	-4.1616
NA18544	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8775	42.0956	-3.4655	5.0366	1.9137	0.5145	-3.2098	1.1921	3.0378	-1.3704
HG02181	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.1579	43.1076	0.7247	8.6959	-5.4920	5.2465	-1.4687	2.6387	1.0617	5.1472
HG03303	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.9994	19.4106	0.8032	0.9661	1.0382	1.9685	-2.9738	2.4842	-1.4399	-2.9632
HG00252	EUR	EUR	0.0000	0.0000	0.2051	0.0000	0.7949	0.6750	-13.3501	-5.9600	9.5868	1.0532	2.4639	-5.2507	0.2209	1.1339	1.6083
HG03433	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.3050	17.5461	0.5302	0.9396	-1.6840	-0.1643	-4.2497	1.6791	2.7430	-0.7935
NA20798	EUR	EUR	0.0000	0.0000	0.1308	0.0000	0.8692	2.6435	-12.4294	-3.7347	9.6343	-2.8553	-5.0239	-6.5633	2.8269	5.8888	-3.3428
HG01859	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.9404	43.4490	-0.9782	8.2925	-4.2342	0.6778	-5.0979	-0.1838	-2.9600	-1.3528
HG03115	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.2592	18.0910	-0.2594	0.4453	0.2012	-0.8444	-0.1219	3.1133	-2.2271	-1.0537
HG00599	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.4277	43.9419	-3.5057	7.3619	1.8075	-1.4881	-3.4202	1.1291	-0.2897	-2.7442
NA18970	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.2920	44.0067	-3.1109	7.9866	4.7825	-2.6059	0.1488	1.4888	1.8067	-1.5254
HG02772	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	61.6504	17.5997	0.5468	1.7303	-2.7450	-1.3021	-6.7997	0.1079	2.0949	0.2082
NA18975	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.5619	42.3596	-2.4356	6.8244	6.3684	-5.5541	-0.0883	1.1440	2.1483	-5.3760
HG00598	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0039	45.9233	-0.5881	6.7407	-0.2562	-0.9121	-2.5748	-0.1522	-3.9223	1.1678
NA18627	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.9811	44.6308	-2.9603	6.9094	0.0960	-1.5212	-1.6394	2.2217	-1.3155	-2.3326
