#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG02420	AFR	AFR	0.0000	0.8743	0.1257	0.0000	0.0000	-36.4370	-4.4768	2.6934	5.8224	-1.6477	-1.3218	-2.2875	-1.1316	-6.9828	1.8371
NA20858	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.9002	-1.3258	-11.0129	-1.9181	-1.8821	-0.0826	-4.6864	1.8636	-9.7086	0.3722
HG02952	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.3461	-17.6824	0.9944	1.6897	-2.0318	1.7390	-3.2117	-1.0024	-0.1929	-3.6664
HG02658	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.8050	-3.2837	-14.5977	-3.4554	-4.9449	-1.4431	3.4940	0.1935	-6.8763	-0.7493
HG00328	EUR	EUR	0.0000	0.0000	0.0017	0.0000	0.9983	0.8041	10.2993	6.7352	9.2443	-3.0420	6.0755	-8.3380	1.6017	-2.5408	-6.0869
NA20815	EUR	EUR	0.0000	0.0000	0.0170	0.0000	0.9830	-0.9711	12.0902	4.5360	9.6717	-0.2642	-5.6558	-3.4066	4.1654	-6.5634	-1.4435
HG01489	AMR	AMR	0.0000	0.0004	0.9613	0.0007	0.0376	-1.8967	4.9288	5.7306	2.9894	-1.4652	-2.5712	0.5517	-1.5435	-7.5894	-2.8623
HG01918	AMR	AMR	0.0000	0.0047	0.9953	0.0000	0.0000	6.4469	-17.7537	22.5523	-28.6026	-3.3046	-0.9543	-5.1736	2.1602	-5.9573	1.3507
NA10847	EUR	EUR	0.0000	0.0000	0.0035	0.0000	0.9965	-0.6198	13.4334	5.7848	6.7787	-0.4323	0.0748	-1.8542	2.8989	-6.5211	-2.7240
HG03039	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.5173	-17.1795	-0.5588	2.9257	0.5390	-2.1246	-2.4432	0.6749	-2.6941	-4.0692
HG03470	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.0187	-18.4682	-0.3252	0.1126	-0.5303	-2.4005	-1.3615	2.5416	-0.9563	-1.8236
NA20796	EUR	EUR	0.0000	0.0000	0.0322	0.0000	0.9678	-1.8547	13.5634	4.1173	7.9560	-0.7818	-3.1605	-1.1359	-1.9392	-2.1635	-2.0866
HG00583	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.9465	-45.4539	2.0396	7.8259	-3.0504	-7.5630	-4.0030	0.0174	-5.7725	-1.3246
HG00246	EUR	EUR	0.0000	0.0000	0.0007	0.0000	0.9993	0.4633	12.8889	5.2277	9.8433	-1.7134	3.7807	-5.4572	5.1502	-7.4949	0.7139
HG03054	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	-62.8931	-16.5929	1.4004	0.2988	-1.4745	-1.9373	-2.3201	1.6123	-1.0292	-4.4959
NA19153	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.7376	-17.0082	0.6105	2.3486	-3.9144	-1.2104	-2.8001	1.7578	-4.1875	-1.2801
HG03295	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.3596	-18.9535	-0.6385	1.1568	-1.0904	-0.0267	-4.2466	1.1057	-5.0660	-4.1553
HG02304	AMR	AMR	0.0000	0.0016	0.9984	0.0000	0.0000	4.2498	-19.5502	19.2320	-28.9365	-2.0254	2.2906	-3.0211	4.7310	-3.6911	-1.2844
HG04061	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.2666	-10.4540	-22.9912	-6.6005	-2.8570	-1.7351	-2.4485	5.1092	-0.5099	-1.5510
NA20856	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.2513	-3.9145	-18.7598	-5.5148	-3.2163	-0.6344	-5.3954	2.3954	-0.9764	-6.6781
HG03937	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1960	-11.3033	-16.8223	-4.3653	-0.3934	3.3396	-0.6841	1.8889	-2.1215	-3.4093
NA18871	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	-62.6935	-17.8992	-0.1407	0.9439	-2.7836	-0.6448	-3.5596	1.9614	-5.2419	-3.3796
HG01124	AMR	AMR	0.0000	0.0066	0.9934	0.0000	0.0000	-8.9083	-3.0258	9.6484	-7.0763	-4.7956	-3.2253	-3.2011	-1.5169	-6.2547	-5.9848
NA07000	EUR	EUR	0.0000	0.0000	0.0088	0.0000	0.9912	0.7120	13.7622	4.8391	9.0152	-1.7321	0.4821	-5.4144	0.7174	-3.2519	-1.4902
HG03999	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-3.2392	-9.5071	-20.6392	-6.0174	2.6409	-0.7771	-6.5453	0.6439	-3.4925	-0.4366
HG01412	AMR	AMR	0.0000	0.0010	0.9990	0.0000	0.0000	-3.5074	2.3705	9.2058	-1.1132	-0.1453	-7.1293	-0.8211	-0.2732	-7.4095	-8.7636
NA21098	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.4060	-5.4417	-19.9552	-4.1181	-0.6995	0.3150	-3.7744	1.6631	-4.1455	0.2715
HG01531	EUR	EUR	0.0000	0.0000	0.1828	0.0000	0.8171	-2.0552	12.2984	3.7106	8.2078	-2.0703	-6.1618	-3.9026	3.7832	-5.6229	-2.2110
NA20530	EUR	EUR	0.0000	0.0000	0.0054	0.0000	0.9946	-1.2764	13.2646	5.1986	11.2362	1.0042	-4.0665	-2.5057	2.9997	-0.5654	-1.0898
HG01708	EUR	EUR	0.0000	0.0000	0.4140	0.0000	0.5860	-1.4139	10.4147	4.5860	8.9487	-1.2166	-5.0570	-3.7107	0.4899	-4.1321	-2.2665
NA18642	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	6.3707	-42.0362	3.1957	5.2204	2.2740	-3.6424	-1.5797	-1.0552	-4.3446	-4.7460
HG02332	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-56.2796	-15.4342	-0.2243	2.0371	-2.0918	-0.1973	-4.1448	0.3014	-2.9383	2.0209
HG01770	EUR	EUR	0.0000	0.0000	0.0866	0.0000	0.9134	-1.1547	12.5815	5.4124	9.9888	2.6617	-8.6202	-2.8827	4.3340	-8.8465	-5.7456
NA12286	EUR	EUR	0.0000	0.0000	0.0961	0.0000	0.9039	0.7489	12.9166	5.7358	9.4359	-2.3258	0.2462	0.2172	-1.9973	-3.1781	2.2808
HG02314	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	-58.7310	-16.6614	-0.7633	2.2482	-0.7765	-1.0981	-1.7822	1.2198	-4.3883	-4.1069
NA18967	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	7.7171	-43.1182	2.8749	5.4609	7.9801	3.6079	-1.9683	-1.3134	-2.5974	-0.0171
HG03021	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.3142	-7.7123	-19.8035	-3.5766	0.6491	-3.3539	-6.1348	6.8445	-4.8827	-2.9201
NA20514	EUR	EUR	0.0000	0.0000	0.0011	0.0298	0.9690	0.2905	12.5839	0.7960	9.2166	0.0690	-4.7799	-2.6244	-0.1855	-3.0530	-4.3656
NA19323	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-57.8115	-16.9150	-2.3317	1.4042	-2.9905	-1.3879	-9.5022	-2.4569	-2.4382	-0.8203
