#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5
NA19037	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	59.2930	-15.9249	0.0230	2.5563	-0.5654
NA18934	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	65.1741	-16.6880	-0.9150	1.3527	2.2636
HG01926	AMR	AMR	0.0000	0.0003	0.9997	0.0000	0.0000	-8.1677	-25.5435	-25.1555	-40.8132	-0.0990
NA19129	AFR	AFR	0.0000	0.9988	0.0012	0.0000	0.0000	62.4942	-18.4285	-0.3807	-0.1516	-0.2357
NA19107	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.0701	-16.6085	-0.1891	3.1003	1.1181
HG03866	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.8245	-7.1486	17.8935	-5.2993	1.6052
HG00671	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3505	-44.6600	-1.7859	7.1345	2.1619
HG01950	AMR	AMR	0.0000	0.0029	0.9971	0.0000	0.0000	-3.4580	-22.6172	-21.0870	-32.6428	0.4855
HG00368	EUR	EUR	0.0000	0.0000	0.0405	0.0000	0.9595	-0.3217	7.6692	-3.6055	7.0026	-3.5987
HG00479	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9926	-44.7234	-1.6697	6.7853	0.8407
HG01686	EUR	EUR	0.0000	0.0000	0.0724	0.0000	0.9276	3.3559	11.9658	-3.9843	8.0026	1.2685
HG02373	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.4419	-45.1407	-1.8047	9.8661	6.6108
HG00130	EUR	EUR	0.0000	0.0000	0.0018	0.0000	0.9982	1.2564	13.5636	-5.1333	11.6592	1.7224
HG03692	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9680	-10.1503	20.5357	-3.7610	2.5715
NA19914	AFR	AFR	0.0000	0.9804	0.0196	0.0000	0.0000	44.4372	-9.2611	-0.7492	3.5456	-0.0248
NA19137	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.3645	-18.1860	-0.5387	0.0753	2.8310
HG04194	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.5231	-9.8358	16.7190	-3.3074	1.9315
HG03225	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.7333	-17.1277	0.3936	1.4370	0.8006
NA19209	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	63.7233	-19.0208	-0.3198	1.9439	2.6199
HG02394	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8240	-43.4967	-2.4916	8.1929	7.1230
HG03367	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	63.5981	-17.6652	0.1001	2.3065	1.3485
HG04015	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.2387	-7.9118	18.8229	-5.1554	0.7156
HG01771	EUR	EUR	0.0000	0.0000	0.0092	0.0000	0.9908	0.7856	12.4364	-6.8143	10.3233	0.1325
HG00174	EUR	EUR	0.0000	0.0000	0.0063	0.0000	0.9937	-1.6832	7.8009	-7.3326	7.9889	-3.2844
HG03705	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0555	-9.2965	19.1358	-3.0015	-0.0031
HG00610	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8654	-44.7111	-2.8065	7.6566	0.6638
NA19713	AFR	AFR	0.0000	0.9988	0.0012	0.0000	0.0000	45.5239	-9.2360	-2.1789	3.8271	0.1550
NA18943	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.2308	-42.5175	-1.8044	6.8386	-2.2695
NA19332	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	59.3561	-17.0087	0.1172	2.2828	0.0164
NA19669	AMR	AMR	0.0000	0.0009	0.9909	0.0000	0.0081	-0.6148	-0.6331	-7.9088	-4.9746	0.5495
HG00126	EUR	EUR	0.0000	0.0000	0.0020	0.0000	0.9980	0.3335	13.9172	-6.3099	9.7473	1.7192
NA21093	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2735	-5.1763	20.8119	-5.4365	1.3404
NA19172	AFR	AFR	0.0000	0.9987	0.0013	0.0000	0.0000	63.7486	-17.5619	-0.3390	3.3417	3.1706
HG03449	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.9982	-17.3156	-1.0116	2.7217	3.2913
HG03241	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.2624	-18.1568	0.1812	-0.1085	2.2182
HG00475	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.7698	-44.1877	-3.3609	6.3436	-1.7949
NA19679	EUR	AMR	0.0000	0.0000	0.0085	0.0000	0.9915	2.5070	10.8747	-5.7785	5.9198	-0.0225
HG03708	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.5769	-6.6200	15.9422	-3.1472	0.3198
NA19379	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	60.4104	-15.9584	-0.6108	1.7960	2.1663
HG02808	AFR	AFR	0.0000	0.9988	0.0012	0.0000	0.0000	61.5596	-16.7857	-0.1243	2.1341	1.1329
HG00699	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9965	-45.8484	-2.6063	8.3909	-0.8964
HG00102	EUR	EUR	0.0000	0.0000	0.0006	0.0000	0.9994	0.1777	11.8109	-6.1301	9.0941	-1.4105
HG00542	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.6042	-45.1057	-0.1449	6.0003	-1.0446
NA20785	EUR	EUR	0.0000	0.0000	0.0020	0.0000	0.9980	0.1594	12.2366	-3.8281	8.4829	3.9836
NA19782	AMR	AMR	0.0000	0.0117	0.9883	0.0000	0.0000	0.4185	-6.8153	-12.8492	-11.0974	3.0606
HG04210	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9894	-8.7523	20.0906	-6.0628	-0.0151
HG04022	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.8370	-6.7322	20.8386	-5.1923	0.7862
HG02654	SAS	SAS	0.0000	0.0000	0.0000	0.9961	0.0039	0.6578	1.0808	12.9212	-2.7283	0.4163
HG00867	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9186	-45.2196	-2.0921	8.0175	0.4523
HG01710	EUR	EUR	0.0000	0.0000	0.0055	0.0000	0.9945	3.0519	11.5627	-3.0326	8.8576	1.8762
NA19153	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.7962	-17.0250	-0.7769	2.3082	0.6459
HG01608	EUR	EUR	0.0000	0.0000	0.0453	0.0000	0.9547	2.0616	10.2771	-5.3229	10.5909	-0.6628
NA20881	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.8649	-1.4369	15.7128	-1.7576	0.3015
HG01362	AMR	AMR	0.0000	0.0115	0.9885	0.0000	0.0000	5.9821	0.9249	-9.0910	-2.7908	3.3702
HG01958	AFR	AFR	0.0000	0.9982	0.0018	0.0000	0.0000	53.3894	-14.8555	-1.8682	1.5794	0.9356
NA19185	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.1014	-18.2099	-0.9903	1.8508	2.5972
HG01047	AMR	AMR	0.0000	0.0044	0.9947	0.0006	0.0002	4.7437	4.9410	-7.5220	3.6882	1.2957
HG03636	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0532	-2.4420	14.2591	-3.1759	0.1288
HG02072	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1306	-43.4815	-1.8080	6.5386	5.0308
HG03978	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0431	-8.2775	21.6107	-4.5944	1.3539
HG00186	EUR	EUR	0.0000	0.0000	0.0019	0.0000	0.9981	-1.1768	7.4083	-7.2124	9.6972	-4.9445
HG01253	AMR	AMR	0.0009	0.0129	0.9833	0.0025	0.0004	1.4730	1.4573	-8.9018	-2.2331	3.5395
HG03949	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.8428	-6.9292	19.6535	-4.4124	-2.7914
NA20908	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5953	-6.7615	18.3622	-3.6838	-0.5733
HG01974	AMR	AMR	0.0000	0.0009	0.9991	0.0000	0.0000	-7.3479	-24.0892	-24.0314	-37.9596	-0.0438
HG00357	EUR	EUR	0.0000	0.0000	0.0015	0.0000	0.9985	-1.9265	9.9574	-4.6548	7.7693	-4.0410
HG02314	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	58.8133	-16.6974	0.5517	2.2129	0.8188
NA11994	EUR	EUR	0.0000	0.0000	0.0001	0.0000	0.9999	-0.9895	11.6486	-5.3009	9.5033	1.2107
HG01066	AMR	AMR	0.0000	0.0000	0.5892	0.0000	0.4108	3.8143	5.5313	-9.0211	1.2661	2.0913
HG03824	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.0395	-13.6616	15.4563	-4.2925	6.0499
HG01075	EUR	AMR	0.0000	0.0000	0.2759	0.0000	0.7240	6.9860	7.5742	-5.1228	7.1717	-0.1401
NA18552	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5571	-43.4601	-2.0169	6.9938	-0.2678
HG03805	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6944	-12.2781	16.0720	-4.2735	4.9269
HG02395	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.4548	-44.6150	-0.2743	9.1233	4.1925
NA19089	EAS	EAS	0.9998	0.0000	0.0002	0.0000	0.0000	-6.8973	-41.7306	-1.7607	5.3689	-4.3236
HG00349	EUR	EUR	0.0000	0.0000	0.0025	0.0000	0.9975	-1.8589	8.6324	-5.2037	8.5160	-3.3981
HG01069	AMR	AMR	0.0000	0.0060	0.9940	0.0000	0.0000	6.9258	3.5565	-6.6732	-0.0499	0.7296
HG01121	AMR	AMR	0.0000	0.0205	0.9795	0.0000	0.0000	0.2393	-0.1881	-10.6290	-5.4736	2.0176
HG02505	AFR	AFR	0.0000	0.9946	0.0054	0.0000	0.0000	56.6347	-14.9627	-1.7568	1.3521	-0.1698
NA19083	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4006	-43.4048	-3.3632	6.1307	-6.3660
HG00154	EUR	EUR	0.0000	0.0000	0.0021	0.0000	0.9979	-0.3558	14.3372	-5.7836	8.2458	-0.1429
HG04161	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.4425	-12.6401	16.3108	-3.6125	4.2975
NA19066	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-6.8666	-42.5115	-2.3073	6.5229	-4.4429
HG02837	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	61.7804	-16.9321	1.8888	2.1964	-0.5839
HG01503	EUR	EUR	0.0000	0.0000	0.1083	0.0000	0.8917	0.7577	13.9655	-4.9457	7.9904	5.7802
HG02813	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	60.8075	-16.8481	-1.5067	1.6810	3.1137
HG01878	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5271	-41.6549	1.3785	7.2022	2.6014
HG03925	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1034	-11.4494	16.3141	-4.0971	1.2994
HG03096	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	63.2963	-16.6436	-0.8920	0.6557	-0.1201
HG04029	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.8173	-8.9615	19.5228	-5.9078	-1.4415
HG02725	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.3268	-6.4638	18.4660	-4.1736	1.8612
HG01920	AMR	AMR	0.0000	0.0027	0.9973	0.0000	0.0000	-8.6296	-24.3301	-26.0847	-40.3482	1.0975
HG03833	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6536	-10.4332	14.9918	-4.0682	3.8450
HG02521	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.2434	-44.1752	-1.4442	7.4986	5.1768
NA19338	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	58.3985	-16.5726	-0.4748	3.0425	-2.0356
NA20862	SAS	SAS	0.0000	0.0000	0.0000	0.9830	0.0170	-0.0756	-0.9084	12.6637	-1.9497	2.7794
NA12347	EUR	EUR	0.0000	0.0000	0.0101	0.0000	0.9899	0.2587	11.1130	-5.8180	8.6497	-0.0331
HG03016	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6667	-7.0962	17.1470	-6.1875	0.4897
NA11881	EUR	EUR	0.0000	0.0000	0.0541	0.0000	0.9459	1.0551	13.5667	-5.5394	8.5013	-1.3745
NA19764	AMR	AMR	0.0000	0.0066	0.9934	0.0000	0.0000	0.0433	-4.5036	-11.9840	-8.6938	-0.6078
HG01536	EUR	EUR	0.0000	0.0000	0.0123	0.0000	0.9877	2.8604	12.3523	-4.0147	9.5750	5.4822
NA18960	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.6576	-43.7595	-4.1260	6.4683	-4.5901
NA12716	EUR	EUR	0.0000	0.0000	0.0069	0.0000	0.9930	-1.1784	14.1257	-5.7363	8.1113	2.8911
HG00138	EUR	EUR	0.0000	0.0000	0.0006	0.0000	0.9994	0.4139	14.1372	-5.5147	9.6843	3.1989
HG01077	AMR	AMR	0.0000	0.0005	0.9973	0.0000	0.0022	9.9416	-0.6089	-6.6777	-0.8336	-0.0303
NA18868	AFR	AFR	0.0000	0.9983	0.0017	0.0000	0.0000	63.3059	-17.7157	-0.6434	0.2073	0.2836
HG02231	EUR	EUR	0.0000	0.0000	0.0135	0.0000	0.9865	1.2444	13.2103	-4.5924	10.8748	1.4000
HG04211	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.0431	-6.1184	20.3247	-5.1505	3.5075
HG01812	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1391	-44.8592	-2.1691	8.2291	6.5736
HG03762	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2641	-8.4649	17.2497	-2.2082	2.0449
NA12775	EUR	EUR	0.0000	0.0000	0.0056	0.0000	0.9944	-1.6039	12.5787	-5.9809	9.1441	-2.1866
NA11932	EUR	EUR	0.0000	0.0000	0.0168	0.0000	0.9832	0.1420	12.3770	-4.3548	8.9091	-0.9913
HG02156	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-6.6587	-44.6671	-0.6856	7.1641	6.3988
HG02983	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.7251	-15.8464	0.3243	3.0954	2.6776
NA19019	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	60.9100	-17.7261	0.2058	1.7447	2.7222
HG01953	AMR	AMR	0.0000	0.0012	0.9988	0.0000	0.0000	-6.6400	-21.3970	-22.3055	-34.5273	-0.3902
HG02143	AFR	AFR	0.0000	0.9914	0.0086	0.0000	0.0000	50.6457	-11.4934	-0.4593	0.7890	0.6593
HG01804	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7786	-44.6736	-1.7841	8.3300	7.8130
HG02757	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	60.8645	-17.0386	0.0826	2.1808	0.1939
HG03120	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.4319	-16.5691	0.2175	2.0864	0.0729
HG02265	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	-7.3276	-21.1038	-23.8779	-36.7849	2.6407
HG02073	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8292	-44.0480	0.1678	7.1116	3.7270
HG03354	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	62.7369	-18.4746	1.1863	1.1177	-2.2638
NA18501	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.8452	-17.2022	0.0655	2.3492	0.2370
NA12273	EUR	EUR	0.0000	0.0000	0.0062	0.0000	0.9938	0.8788	13.0546	-3.9024	7.3024	3.7383
HG00142	EUR	EUR	0.0000	0.0000	0.0003	0.0000	0.9997	0.2466	12.9058	-5.4607	10.1176	1.4858
HG01509	EUR	EUR	0.0000	0.0000	0.0170	0.0000	0.9830	2.2087	14.3889	-4.2595	10.4320	6.9753
HG00351	EUR	EUR	0.0000	0.0000	0.0331	0.0000	0.9669	-1.9387	10.0817	-7.6433	8.4334	-1.1563
HG01485	AMR	AMR	0.0000	0.0381	0.9619	0.0000	0.0000	22.1556	-8.8516	-7.1253	-6.5346	0.7143
NA18627	EAS	EAS	0.9998	0.0000	0.0002	0.0000	0.0000	-8.9790	-44.7075	-3.1199	6.9696	-1.2598
HG04047	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.8551	-9.1353	20.1393	-4.3685	3.5482
HG00737	EUR	AMR	0.0000	0.0000	0.0679	0.0000	0.9321	5.3809	7.1670	-8.2331	4.9941	-2.2267
HG00181	EUR	EUR	0.0000	0.0000	0.1957	0.0000	0.8043	0.1431	8.9623	-4.7863	8.7327	0.9614
HG03873	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1628	-8.6374	20.2503	-4.4804	-6.8449
NA20506	EUR	EUR	0.0000	0.0000	0.0026	0.0000	0.9974	1.3392	12.1630	-3.7661	11.4381	1.1756
NA19670	AMR	AMR	0.0000	0.0275	0.9725	0.0000	0.0000	0.3446	-8.2037	-11.6095	-14.4059	1.2266
NA18538	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4195	-42.8165	-4.8948	7.5565	-0.7873
HG02814	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.1977	-17.6691	-1.2361	2.7630	0.1976
HG00525	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5787	-43.0226	-3.1737	8.4495	1.5476
HG00109	EUR	EUR	0.0000	0.0000	0.0043	0.0000	0.9957	0.7462	14.5145	-7.4300	8.3620	3.5928
HG01865	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.3364	-44.0926	-1.8713	7.8649	5.6334
HG02614	AFR	AFR	0.0000	0.9988	0.0012	0.0000	0.0000	59.9622	-16.7591	0.7791	2.3408	1.7168
HG04153	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1233	-11.7512	17.0402	-3.4033	-2.2477
HG01951	AMR	AMR	0.0000	0.0004	0.9996	0.0000	0.0000	-5.4559	-23.9647	-22.4957	-38.4013	-0.7135
NA19783	AMR	AMR	0.0000	0.0004	0.9996	0.0000	0.0000	-2.9157	-17.7195	-18.0293	-26.1797	1.0591
HG01161	AMR	AMR	0.0000	0.0023	0.9918	0.0000	0.0059	10.3173	1.3645	-9.6061	0.0134	3.3439
HG00421	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6155	-44.2338	-2.4654	8.5479	1.4933
HG03922	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7144	-13.0082	15.7943	-5.0185	2.0306
NA20864	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5638	-3.3659	15.1905	-1.2265	2.8481
HG01603	EUR	EUR	0.0000	0.0000	0.0266	0.0000	0.9733	1.5630	11.3229	-3.6350	9.2760	6.7060
HG03849	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7392	-7.9855	20.7567	-5.7754	4.3678
HG02442	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	61.8580	-17.9269	0.3815	1.2143	2.2356
NA19141	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	62.7192	-17.4616	0.6326	1.1062	2.0505
HG04093	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.2260	-8.7742	22.3294	-6.7626	-0.7564
NA19318	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	59.9569	-16.7500	0.9379	1.9175	-1.5130
HG04054	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.3946	-9.8809	21.9860	-6.1092	1.7272
NA20586	EUR	EUR	0.0000	0.0000	0.1472	0.0000	0.8528	2.0629	14.3757	-4.2742	8.1117	1.0771
HG02461	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	61.7416	-18.1222	0.7412	1.3868	1.6146
HG02944	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.5596	-19.1317	-1.0249	2.0360	-0.5130
HG01577	AMR	AMR	0.0000	0.0019	0.9981	0.0000	0.0000	1.4086	-5.3929	-13.1948	-14.4000	4.4447
HG00653	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8942	-45.5320	-0.4174	8.3513	0.6468
HG03615	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.8347	-10.8701	17.3840	-2.7153	0.9599
HG00259	EUR	EUR	0.0000	0.0000	0.3035	0.0000	0.6965	-0.1228	12.0407	-6.0580	8.4248	3.3426
HG01377	AMR	AMR	0.0000	0.0039	0.9961	0.0000	0.0000	3.0302	-1.9600	-9.9464	-9.3305	2.4487
NA19078	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2145	-41.7563	-0.5848	7.5837	-8.0306
HG03944	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.0081	-8.8336	18.8303	-5.3838	1.0397
HG00623	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.6857	-44.9966	-2.6729	5.5271	-1.6753
HG03376	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.7454	-17.3528	0.3890	1.3210	-0.5952
HG01046	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.5418	-45.2289	-1.4463	9.4106	7.4571
NA18522	AFR	AFR	0.0000	0.9994	0.0006	0.0000	0.0000	63.4565	-17.0078	-0.5839	1.0152	1.9783
HG04188	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.0676	-11.7932	16.6079	-3.9368	-0.0120
HG03472	AFR	AFR	0.0000	0.9971	0.0029	0.0000	0.0000	63.2699	-17.6957	-0.6305	0.7478	1.1383
NA20847	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0565	-6.7250	19.6678	-4.6164	3.7776
NA20846	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6021	-2.6989	14.6325	-2.5550	2.1770
HG01704	EUR	EUR	0.0000	0.0000	0.3269	0.0000	0.6731	3.6970	10.9226	-3.8197	8.0579	0.9399
HG03291	AFR	AFR	0.0000	0.9983	0.0017	0.0000	0.0000	62.8811	-19.5428	-0.4822	0.7301	1.6160
HG03052	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.4203	-16.7658	1.3431	2.1677	2.6391
HG00692	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5503	-44.8245	-2.3197	6.1284	2.3599
HG01326	AMR	AMR	0.0000	0.0002	0.9997	0.0000	0.0000	5.8503	4.0066	-9.0483	0.5885	0.6602
HG03058	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	61.5369	-17.4005	-0.0615	1.5702	-0.9546
HG02084	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0213	-42.5057	-0.8657	6.6053	6.1542
HG03228	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1020	-4.8185	15.8090	-1.8360	-1.9649
NA19204	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	62.4872	-17.1002	-0.2878	-0.1422	0.3415
NA19834	AFR	AFR	0.0000	0.9885	0.0115	0.0000	0.0000	47.9921	-9.0915	-2.7193	3.9075	4.2745
NA21124	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.3353	-4.8942	18.7174	-5.0130	3.6103
HG03872	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.7082	-8.1209	19.3871	-4.3722	3.3028
NA19750	AMR	AMR	0.0000	0.0072	0.9928	0.0000	0.0000	0.7611	-1.5142	-10.4694	-6.0968	-0.0160
HG00654	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6087	-44.7810	-0.9501	8.6466	1.4901
NA20803	EUR	EUR	0.0000	0.0001	0.0685	0.0009	0.9304	1.4273	12.7589	-4.9584	9.5867	0.6967
HG04239	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.5172	-8.9570	20.3794	-3.9013	-2.7241
HG01610	EUR	EUR	0.0000	0.0000	0.0067	0.0000	0.9933	1.3066	12.6786	-6.2837	10.8963	2.8018
HG01801	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.4243	-44.0441	-0.2134	7.5683	5.3765
NA18740	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.8676	-44.9659	-3.5269	8.1739	-1.6640
HG01171	AMR	AMR	0.0000	0.0004	0.9325	0.0000	0.0671	10.5624	4.1173	-6.5890	0.2985	4.7754
HG00536	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.2482	-45.4766	-2.3306	6.0088	-1.3338
HG01988	AFR	AFR	0.0000	0.8901	0.1099	0.0000	0.0000	34.0374	-2.4319	-4.2145	3.9332	1.4933
HG00663	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4016	-44.1688	-1.9762	6.1421	-0.6476
NA11920	EUR	EUR	0.0000	0.0000	0.0002	0.0000	0.9998	-0.6083	12.1221	-5.0996	10.5096	-0.9106
HG00101	EUR	EUR	0.0000	0.0000	0.0990	0.0000	0.9010	0.8381	12.7626	-6.7782	7.8219	0.0465
HG03594	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6322	-11.8477	16.0258	-2.1936	1.5871
NA19819	AFR	AFR	0.0000	0.8832	0.1168	0.0000	0.0000	42.9342	-7.9722	-3.0652	4.6705	2.7209
HG01130	AMR	AMR	0.0000	0.0002	0.9989	0.0000	0.0009	2.9102	2.0125	-9.5173	-1.5158	4.4769
NA12874	EUR	EUR	0.0000	0.0000	0.0020	0.0000	0.9980	2.0865	11.3088	-5.3437	8.2505	1.8118
HG03969	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.0460	-7.3204	20.2272	-6.3404	1.9619
HG01413	AMR	AMR	0.0000	0.0892	0.9108	0.0000	0.0000	8.1377	0.4063	-8.3082	-3.2742	-1.2481
HG03139	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.0234	-17.4248	-0.6575	1.8260	2.0344
HG02666	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.8561	-16.3373	0.9447	1.1431	-1.7772
HG01054	EUR	AMR	0.0000	0.0000	0.0914	0.0000	0.9086	4.3257	5.5929	-7.6345	-0.1553	3.2644
NA18963	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5054	-43.4200	-2.8068	6.7414	-3.5953
HG01067	AMR	AMR	0.0000	0.0000	0.6963	0.0000	0.3037	6.0826	3.4367	-6.8917	3.6429	4.1585
NA21142	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0729	-6.4495	17.6620	-4.9803	3.9961
HG03976	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.4303	-9.0268	20.1786	-5.9795	0.0018
