#sample_id	predicted_ancestry	given_ancestry	CHB_prob	KHV_prob	CHS_prob	ASW_prob	CDX_prob	YRI_prob	GWD_prob	MXL_prob	ITU_prob	CEU_prob	IBS_prob	GIH_prob	ACB_prob	CLM_prob	LWK_prob	PUR_prob	BEB_prob	FIN_prob	PEL_prob	MSL_prob	ESN_prob	TSI_prob	PJL_prob	GBR_prob	STU_prob	JPT_prob	PC1	PC2	PC3	PC4	PC5
1272861_D1	KHV		0.1611	0.3743	0.1717	0.0001	0.1577	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1349	5.9167	42.0062	-0.1349	-7.3793	0.6102
1272862_D1	MXL		0.0000	0.0000	0.0000	0.0102	0.0000	0.0000	0.0000	0.4825	0.0000	0.0000	0.0000	0.0000	0.0000	0.3899	0.0000	0.0028	0.0000	0.0000	0.1146	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-5.7005	7.5932	-11.0127	14.5115	0.1649
1272863_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0000	0.1667	0.2654	0.0000	0.0000	0.0113	0.0000	0.0200	0.0000	0.1924	0.0000	0.0000	0.0000	0.1878	0.0000	0.1556	0.0000	0.0000	-0.4362	-12.6756	-4.9347	-7.7863	-0.5818
1272864_D1	CLM		0.0000	0.0000	0.0000	0.0039	0.0000	0.0000	0.0000	0.4317	0.0000	0.0000	0.0000	0.0000	0.0000	0.4957	0.0000	0.0126	0.0000	0.0000	0.0560	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.5097	6.4046	-11.7064	10.1573	1.8705
1272865_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0000	0.1427	0.2718	0.0000	0.0000	0.0192	0.0000	0.0574	0.0000	0.1655	0.0000	0.0000	0.0000	0.2095	0.0000	0.1323	0.0000	0.0000	-3.6936	-11.4907	-3.2538	-6.9823	1.9154
1272866_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0000	0.1671	0.2578	0.0000	0.0000	0.0106	0.0000	0.0182	0.0000	0.2024	0.0000	0.0000	0.0000	0.1874	0.0000	0.1557	0.0000	0.0000	-0.0942	-12.3430	-4.4236	-8.0789	-0.2483
1272867_D1	FIN		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0000	0.1499	0.2284	0.0000	0.0000	0.0177	0.0000	0.0356	0.0000	0.2368	0.0000	0.0000	0.0000	0.1937	0.0000	0.1363	0.0000	0.0000	-0.8641	-9.8224	-1.7657	-7.7217	0.6174
1272868_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0000	0.1650	0.2578	0.0000	0.0000	0.0107	0.0000	0.0211	0.0000	0.1836	0.0000	0.0000	0.0000	0.2046	0.0000	0.1565	0.0000	0.0000	-1.1062	-12.5403	-2.6015	-7.6537	0.6013
1272869_D1	MXL		0.0000	0.0000	0.0000	0.0064	0.0000	0.0000	0.0000	0.5572	0.0000	0.0000	0.0000	0.0000	0.0000	0.1187	0.0000	0.0000	0.0000	0.0000	0.3177	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.3986	9.0685	-14.6932	17.8251	-1.7780
1272870_D1	MXL		0.0000	0.0000	0.0000	0.0066	0.0000	0.0000	0.0000	0.4876	0.0000	0.0000	0.0000	0.0000	0.0000	0.4149	0.0000	0.0044	0.0000	0.0000	0.0865	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.7797	7.5269	-12.5120	11.4240	-0.9450
1272871_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	0.0000	0.1545	0.2560	0.0000	0.0000	0.0154	0.0000	0.0349	0.0000	0.1886	0.0000	0.0000	0.0000	0.2056	0.0000	0.1437	0.0000	0.0000	-1.9056	-11.5290	-2.5156	-7.2768	-1.0240
1272872_D1	PUR		0.0000	0.0000	0.0000	0.0037	0.0000	0.0000	0.0000	0.0027	0.0000	0.0005	0.0034	0.0000	0.0005	0.1265	0.0000	0.8581	0.0000	0.0022	0.0002	0.0000	0.0000	0.0018	0.0000	0.0003	0.0000	0.0000	-15.7295	-0.3193	-5.4251	-1.8376	-0.7517
1272873_D1	STU		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1766	0.0000	0.0000	0.2076	0.0000	0.0000	0.0000	0.0000	0.1608	0.0000	0.0000	0.0000	0.0000	0.0000	0.1459	0.0000	0.3091	0.0000	-1.2857	6.3995	16.5194	4.3008	-0.9642
1272874_D1	PEL		0.0000	0.0000	0.0000	0.0157	0.0000	0.0000	0.0000	0.2869	0.0000	0.0000	0.0000	0.0000	0.0000	0.0133	0.0000	0.0000	0.0000	0.0000	0.6842	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5937	17.2602	-17.2869	23.1858	-1.1865
1272875_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.0000	0.1591	0.2959	0.0000	0.0000	0.0087	0.0000	0.0219	0.0000	0.1604	0.0000	0.0000	0.0000	0.2040	0.0000	0.1492	0.0000	0.0000	-2.0608	-12.9246	-4.8842	-8.8861	-2.3950
1272876_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	0.0000	0.1514	0.2463	0.0000	0.0000	0.0141	0.0000	0.0296	0.0000	0.2314	0.0000	0.0000	0.0000	0.1892	0.0000	0.1368	0.0000	0.0000	-0.7677	-10.1279	-3.4420	-8.7508	0.2256
1272877_D1	CLM		0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0000	0.1573	0.0000	0.0000	0.0000	0.0000	0.0000	0.5429	0.0000	0.2914	0.0000	0.0003	0.0071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-2.9355	3.3634	-9.5834	5.0155	-0.0064
1272878_D1	PEL		0.0000	0.0000	0.0000	0.0117	0.0000	0.0000	0.0000	0.4081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0390	0.0000	0.0000	0.0000	0.0000	0.5412	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4002	13.5411	-16.5834	21.3984	-1.2210
1272879_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.0000	0.1705	0.2676	0.0000	0.0000	0.0089	0.0000	0.0146	0.0000	0.1973	0.0000	0.0000	0.0000	0.1811	0.0000	0.1593	0.0000	0.0000	0.2277	-12.9071	-5.7031	-8.5135	0.5254
1272881_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.1453	0.3058	0.0000	0.0000	0.0058	0.0000	0.0239	0.0000	0.1431	0.0000	0.0000	0.0000	0.2383	0.0000	0.1374	0.0000	0.0000	-4.0661	-11.8405	-1.7899	-10.9634	-0.5057
1272882_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0018	0.0000	0.1454	0.2669	0.0000	0.0000	0.0206	0.0000	0.0525	0.0000	0.1862	0.0000	0.0000	0.0000	0.1948	0.0000	0.1319	0.0000	0.0000	-2.5377	-11.1073	-4.4937	-7.0967	-2.4444
1272883_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.1608	0.2652	0.0000	0.0000	0.0128	0.0000	0.0254	0.0000	0.1930	0.0000	0.0000	0.0000	0.1928	0.0000	0.1490	0.0000	0.0000	-1.0100	-12.0873	-4.4158	-7.8024	-1.3726
1272884_D1	ACB		0.0000	0.0000	0.0000	0.1077	0.0000	0.0963	0.1265	0.0000	0.0000	0.0000	0.0000	0.0000	0.2859	0.0000	0.1785	0.0003	0.0000	0.0000	0.0000	0.0752	0.1296	0.0000	0.0000	0.0000	0.0000	0.0000	-58.2749	14.2933	0.3582	-2.1858	-1.5030
1272885_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0000	0.1477	0.2526	0.0000	0.0000	0.0198	0.0000	0.0430	0.0000	0.2181	0.0000	0.0000	0.0000	0.1844	0.0000	0.1326	0.0000	0.0000	-1.3775	-10.4217	-4.6487	-7.6174	-0.7818
1272886_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0000	0.1730	0.2443	0.0000	0.0000	0.0119	0.0000	0.0165	0.0000	0.2121	0.0000	0.0000	0.0000	0.1799	0.0000	0.1615	0.0000	0.0000	0.8196	-12.6465	-4.4461	-7.1954	-2.0621
1272887_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.1481	0.2693	0.0000	0.0000	0.0123	0.0000	0.0359	0.0000	0.1791	0.0000	0.0000	0.0000	0.2173	0.0000	0.1370	0.0000	0.0000	-2.7645	-11.0226	-2.0333	-8.6049	-2.1275
1272888_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0000	0.1515	0.2729	0.0000	0.0000	0.0140	0.0000	0.0343	0.0000	0.1913	0.0000	0.0000	0.0000	0.1967	0.0000	0.1383	0.0000	0.0000	-1.9103	-11.2921	-4.4598	-8.3179	-1.7143
1272889_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0000	0.1334	0.2819	0.0000	0.0000	0.0161	0.0000	0.0631	0.0000	0.1657	0.0000	0.0000	0.0000	0.2166	0.0000	0.1216	0.0000	0.0000	-4.4613	-10.3788	-2.9538	-8.6407	0.5912
1272890_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0000	0.1586	0.2262	0.0000	0.0000	0.0196	0.0000	0.0362	0.0000	0.2226	0.0000	0.0000	0.0000	0.1879	0.0000	0.1472	0.0000	0.0000	-0.9631	-11.1577	-2.1163	-6.2382	-2.8490
1272891_D1	PUR		0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0067	0.0000	0.0548	0.1607	0.0000	0.0004	0.0454	0.0000	0.4509	0.0000	0.0901	0.0000	0.0000	0.0000	0.1427	0.0008	0.0471	0.0000	0.0000	-10.0957	-6.2664	-0.6029	-6.6133	1.7587
1272892_D1	FIN		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0000	0.1612	0.2383	0.0000	0.0000	0.0157	0.0000	0.0237	0.0000	0.2426	0.0000	0.0000	0.0000	0.1714	0.0000	0.1458	0.0000	0.0000	0.6737	-11.0416	-5.0769	-7.6432	-1.0812
1272893_D1	PJL		0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0001	0.0212	0.0007	0.0010	0.2487	0.0001	0.0000	0.0000	0.0002	0.0003	0.0011	0.0000	0.0000	0.0000	0.0075	0.7139	0.0003	0.0048	0.0000	-2.8588	-1.8354	7.5753	-1.0955	0.3416
1272894_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.1493	0.2702	0.0000	0.0000	0.0123	0.0000	0.0337	0.0000	0.1866	0.0000	0.0000	0.0000	0.2096	0.0000	0.1372	0.0000	0.0000	-2.3580	-10.9798	-2.8499	-8.7700	-1.8648
1272895_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.1611	0.2846	0.0000	0.0000	0.0063	0.0000	0.0141	0.0000	0.1913	0.0000	0.0000	0.0000	0.1933	0.0000	0.1486	0.0000	0.0000	-0.6310	-11.9468	-5.0625	-10.6723	-2.1773
1272896_D1	ACB		0.0000	0.0000	0.0000	0.1486	0.0000	0.0749	0.1093	0.0000	0.0000	0.0000	0.0000	0.0000	0.3352	0.0001	0.1723	0.0005	0.0000	0.0000	0.0001	0.0590	0.0999	0.0000	0.0000	0.0000	0.0000	0.0000	-55.8097	15.0955	-0.9025	-0.8286	-2.7019
1272897_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0000	0.1484	0.2872	0.0000	0.0000	0.0138	0.0000	0.0399	0.0000	0.1655	0.0000	0.0000	0.0000	0.2070	0.0000	0.1370	0.0000	0.0000	-3.0487	-11.8594	-4.2799	-8.0855	-1.5579
1272898_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0000	0.1601	0.2534	0.0000	0.0000	0.0146	0.0000	0.0240	0.0000	0.2308	0.0000	0.0000	0.0000	0.1716	0.0000	0.1444	0.0000	0.0000	0.2798	-11.2657	-6.0855	-8.1062	-1.1115
1272899_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0000	0.1613	0.2759	0.0000	0.0000	0.0117	0.0000	0.0242	0.0000	0.1842	0.0000	0.0000	0.0000	0.1921	0.0000	0.1496	0.0000	0.0000	-1.1655	-12.4451	-5.1271	-8.0316	-1.6975
1272900_D1	PEL		0.0000	0.0000	0.0000	0.0160	0.0000	0.0000	0.0000	0.4318	0.0000	0.0000	0.0000	0.0000	0.0000	0.0373	0.0000	0.0000	0.0000	0.0000	0.5149	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9403	15.1051	-15.3095	19.5862	-0.5592
1272901_D1	STU		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1673	0.0000	0.0000	0.2156	0.0000	0.0000	0.0000	0.0000	0.1597	0.0000	0.0000	0.0000	0.0000	0.0000	0.1630	0.0000	0.2945	0.0000	-1.0910	6.2630	15.7043	2.6434	-0.4473
1272902_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.1721	0.2490	0.0000	0.0000	0.0100	0.0000	0.0185	0.0000	0.2226	0.0000	0.0000	0.0000	0.1647	0.0000	0.1624	0.0000	0.0000	-0.4671	-12.6717	-5.6438	-8.1588	-3.3881
1272903_D1	ACB		0.0000	0.0000	0.0000	0.1609	0.0000	0.0690	0.1051	0.0000	0.0000	0.0000	0.0000	0.0000	0.3456	0.0001	0.1710	0.0005	0.0000	0.0000	0.0001	0.0550	0.0927	0.0000	0.0000	0.0000	0.0000	0.0000	-55.3608	15.3148	-0.1527	-2.5464	-2.1197
1272904_D1	PUR		0.0000	0.0000	0.0000	0.0788	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.0163	0.0354	0.0000	0.8686	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	-25.0488	-1.1614	-1.6137	-5.9665	-1.4903
1272905_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0000	0.1703	0.2585	0.0000	0.0000	0.0111	0.0000	0.0174	0.0000	0.2012	0.0000	0.0000	0.0000	0.1820	0.0000	0.1586	0.0000	0.0000	0.2708	-12.7413	-5.1361	-7.6641	-1.9981
1272906_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.1619	0.2542	0.0000	0.0000	0.0133	0.0000	0.0256	0.0000	0.2041	0.0000	0.0000	0.0000	0.1901	0.0000	0.1500	0.0000	0.0000	-0.8034	-11.8409	-3.8646	-7.6390	-2.6777
1272907_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.1692	0.2754	0.0000	0.0000	0.0073	0.0000	0.0129	0.0000	0.1944	0.0000	0.0000	0.0000	0.1827	0.0000	0.1576	0.0000	0.0000	0.1552	-12.7958	-5.8570	-9.4066	-0.3375
1272908_D1	CLM		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1289	0.0000	0.0001	0.0000	0.0000	0.0000	0.5115	0.0000	0.3551	0.0000	0.0029	0.0013	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0000	-0.4372	-2.0766	-9.4086	3.8581	-1.1783
1272909_D1	FIN		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0059	0.0000	0.1134	0.2163	0.0000	0.0001	0.0517	0.0000	0.1374	0.0000	0.2237	0.0000	0.0000	0.0000	0.1550	0.0000	0.0964	0.0000	0.0000	-2.7889	-7.9767	-5.6920	-6.1376	-1.0319
1272910_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0000	0.1645	0.2414	0.0000	0.0000	0.0109	0.0000	0.0192	0.0000	0.2127	0.0000	0.0000	0.0000	0.1963	0.0000	0.1540	0.0000	0.0000	-0.1912	-11.6242	-2.2772	-8.0515	0.6891
1272911_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0000	0.1555	0.2800	0.0000	0.0000	0.0102	0.0000	0.0247	0.0000	0.1877	0.0000	0.0000	0.0000	0.1981	0.0000	0.1430	0.0000	0.0000	-1.6005	-11.6584	-4.5895	-9.1911	-1.1627
1272912_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0000	0.1636	0.2517	0.0000	0.0000	0.0120	0.0000	0.0204	0.0000	0.2173	0.0000	0.0000	0.0000	0.1840	0.0000	0.1502	0.0000	0.0000	0.0942	-11.6217	-4.4047	-8.1897	-2.0975
1272913_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.1631	0.2739	0.0000	0.0000	0.0092	0.0000	0.0196	0.0000	0.1801	0.0000	0.0000	0.0000	0.2003	0.0000	0.1531	0.0000	0.0000	-1.1713	-12.5337	-3.9716	-8.5954	-0.9720
1272914_D1	KHV		0.1982	0.2988	0.1933	0.0000	0.1412	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1683	7.2492	43.0736	-2.5923	-6.7304	0.2759
1272915_D1	PUR		0.0000	0.0000	0.0000	0.0009	0.0000	0.0000	0.0000	0.0281	0.0017	0.0511	0.0665	0.0276	0.0009	0.0906	0.0000	0.2275	0.0001	0.2197	0.0000	0.0000	0.0000	0.1246	0.1241	0.0361	0.0003	0.0000	-1.6491	-1.5589	2.6168	-1.1765	-2.1243
1272916_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0000	0.1577	0.2520	0.0000	0.0000	0.0185	0.0000	0.0313	0.0000	0.2243	0.0000	0.0000	0.0000	0.1728	0.0000	0.1419	0.0000	0.0000	-0.1381	-11.2864	-5.9922	-7.2374	-2.4676
1272917_D1	PUR		0.0000	0.0000	0.0000	0.1811	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0376	0.0605	0.0004	0.7198	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-29.1116	3.0084	-0.4510	-5.2159	-1.3827
1272918_D1	PUR		0.0000	0.0000	0.0000	0.0925	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0232	0.0839	0.0004	0.7987	0.0000	0.0000	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-28.9072	3.8475	-2.2709	-3.9979	-0.9613
1272919_D1	PUR		0.0000	0.0000	0.0000	0.2734	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0433	0.0325	0.0001	0.6504	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-29.3189	0.5600	-0.4753	-5.3376	-2.1119
1272920_D1	ACB		0.0000	0.0000	0.0000	0.1926	0.0000	0.0553	0.0896	0.0000	0.0000	0.0000	0.0000	0.0000	0.3836	0.0002	0.1598	0.0014	0.0000	0.0000	0.0001	0.0438	0.0735	0.0000	0.0000	0.0000	0.0000	0.0000	-53.9375	14.4310	-1.9133	-1.6814	-2.0505
1272921_D1	FIN		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0030	0.0000	0.1499	0.2259	0.0000	0.0000	0.0334	0.0000	0.0523	0.0000	0.2343	0.0000	0.0000	0.0000	0.1670	0.0000	0.1341	0.0000	0.0000	-0.3741	-10.6959	-5.1203	-5.2262	-1.6134
1272922_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0000	0.1559	0.2539	0.0000	0.0000	0.0170	0.0000	0.0333	0.0000	0.2079	0.0000	0.0000	0.0000	0.1881	0.0000	0.1424	0.0000	0.0000	-1.0095	-11.3284	-4.3007	-7.3074	-1.3878
1272923_D1	MXL		0.0000	0.0000	0.0000	0.0153	0.0000	0.0000	0.0000	0.5641	0.0000	0.0000	0.0000	0.0000	0.0000	0.2087	0.0000	0.0003	0.0000	0.0000	0.2118	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.5328	11.3546	-13.5250	14.4880	-0.0530
1272924_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0000	0.1590	0.2611	0.0000	0.0000	0.0104	0.0000	0.0213	0.0000	0.2080	0.0000	0.0000	0.0000	0.1932	0.0000	0.1461	0.0000	0.0000	-0.6622	-11.3306	-3.9004	-9.0219	-1.1608
1272925_D1	ESN		0.0000	0.0000	0.0000	0.0551	0.0000	0.1393	0.1521	0.0000	0.0000	0.0000	0.0000	0.0000	0.1839	0.0000	0.1709	0.0000	0.0000	0.0000	0.0000	0.1086	0.1901	0.0000	0.0000	0.0000	0.0000	0.0000	-61.3420	16.9316	0.8399	-1.7983	-2.4359
1272926_D1	PUR		0.0000	0.0000	0.0000	0.3633	0.0000	0.0007	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	0.2139	0.0358	0.0151	0.3642	0.0000	0.0000	0.0023	0.0006	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	-38.0539	7.4558	-2.0976	-5.0484	-1.3162
1272927_D1	CLM		0.0000	0.0000	0.0000	0.0022	0.0000	0.0000	0.0000	0.3937	0.0000	0.0000	0.0000	0.0000	0.0000	0.5406	0.0000	0.0231	0.0000	0.0000	0.0403	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2687	4.1525	-11.4784	9.5035	-1.2157
1272928_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.1577	0.2534	0.0000	0.0000	0.0119	0.0000	0.0224	0.0000	0.2290	0.0000	0.0000	0.0000	0.1820	0.0000	0.1425	0.0000	0.0000	-0.0493	-10.8001	-4.6830	-8.9742	-2.0448
1272929_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	0.0000	0.1505	0.2688	0.0000	0.0000	0.0149	0.0000	0.0403	0.0000	0.1695	0.0000	0.0000	0.0000	0.2137	0.0000	0.1411	0.0000	0.0000	-2.9660	-11.8340	-2.5474	-7.3503	1.1659
1272930_D1	ESN		0.0000	0.0000	0.0000	0.0525	0.0000	0.1419	0.1522	0.0000	0.0000	0.0000	0.0000	0.0000	0.1807	0.0000	0.1694	0.0000	0.0000	0.0000	0.0000	0.1100	0.1932	0.0000	0.0000	0.0000	0.0000	0.0000	-61.6058	16.5586	0.3669	-1.5279	-2.4384
1272931_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.1652	0.2998	0.0000	0.0000	0.0055	0.0000	0.0134	0.0000	0.1507	0.0000	0.0000	0.0000	0.2067	0.0000	0.1583	0.0000	0.0000	-1.6920	-13.7564	-4.5767	-9.7145	-0.1689
1272932_D1	CLM		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1347	0.0000	0.0000	0.0000	0.0000	0.0000	0.5092	0.0000	0.3519	0.0000	0.0007	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-2.6312	0.0330	-10.1903	4.9342	0.1036
1272933_D1	CLM		0.0000	0.0000	0.0000	0.0033	0.0000	0.0000	0.0000	0.4145	0.0000	0.0000	0.0000	0.0000	0.0000	0.5142	0.0000	0.0133	0.0000	0.0000	0.0547	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-2.3267	4.8038	-12.2268	11.0558	-0.0180
1272934_D1	FIN		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0028	0.0000	0.1454	0.2161	0.0000	0.0000	0.0304	0.0000	0.0522	0.0000	0.2489	0.0000	0.0000	0.0000	0.1742	0.0000	0.1298	0.0000	0.0000	-0.5317	-9.6821	-3.3173	-6.0122	-0.4559
1272935_D1	CLM		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2566	0.0000	0.0000	0.0000	0.0000	0.0000	0.6235	0.0000	0.1115	0.0000	0.0004	0.0079	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1491	-0.2159	-8.7811	6.5300	-0.9998
1272936_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0000	0.1482	0.2735	0.0000	0.0000	0.0113	0.0000	0.0312	0.0000	0.1957	0.0000	0.0000	0.0000	0.2041	0.0000	0.1350	0.0000	0.0000	-2.1105	-10.6343	-3.5428	-9.4989	-1.2640
1272937_D1	FIN		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0011	0.0000	0.1644	0.2342	0.0000	0.0000	0.0137	0.0000	0.0192	0.0000	0.2473	0.0000	0.0000	0.0000	0.1707	0.0000	0.1494	0.0000	0.0000	1.1311	-11.1523	-4.7868	-7.9138	-0.8025
1273122_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0000	0.1689	0.2931	0.0000	0.0000	0.0052	0.0000	0.0113	0.0000	0.1581	0.0000	0.0000	0.0000	0.2013	0.0000	0.1617	0.0000	0.0000	-1.0213	-13.7933	-4.7137	-9.7943	-0.4145
1273127_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0000	0.1619	0.2625	0.0000	0.0000	0.0123	0.0000	0.0229	0.0000	0.2035	0.0000	0.0000	0.0000	0.1865	0.0000	0.1495	0.0000	0.0000	-0.5776	-11.9556	-4.8963	-8.0820	0.4968
1273128_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0000	0.1602	0.2665	0.0000	0.0000	0.0115	0.0000	0.0222	0.0000	0.2073	0.0000	0.0000	0.0000	0.1852	0.0000	0.1463	0.0000	0.0000	-0.4705	-11.6360	-5.2272	-8.6736	-2.1163
1273248_D1	PUR		0.0000	0.0000	0.0000	0.2550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0478	0.0325	0.0002	0.6643	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-31.7718	1.8923	-2.9360	-6.3448	-0.6557
1273258_D1	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.1787	0.2496	0.0000	0.0000	0.0064	0.0000	0.0120	0.0000	0.2202	0.0000	0.0000	0.0000	0.1611	0.0000	0.1716	0.0000	0.0000	-0.1979	-13.2678	-5.6289	-9.1731	-3.6689
