#sample_id	predicted_ancestry	given_ancestry	CHB_prob	KHV_prob	CHS_prob	ASW_prob	CDX_prob	YRI_prob	GWD_prob	MXL_prob	ITU_prob	CEU_prob	IBS_prob	GIH_prob	ACB_prob	CLM_prob	LWK_prob	PUR_prob	BEB_prob	FIN_prob	PEL_prob	MSL_prob	ESN_prob	TSI_prob	PJL_prob	GBR_prob	STU_prob	JPT_prob	PC1	PC2	PC3	PC4	PC5
1213703_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0044	0.0000	0.2137	0.2130	0.0000	0.0000	0.0135	0.0000	0.0270	0.0000	0.0619	0.0000	0.0000	0.0000	0.2337	0.0000	0.2328	0.0000	0.0000	1.0478	13.5184	4.9091	8.2063	-2.8167
1213704_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0000	0.1965	0.2249	0.0000	0.0000	0.0181	0.0000	0.0398	0.0000	0.0589	0.0000	0.0000	0.0000	0.2482	0.0000	0.2083	0.0000	0.0000	0.8609	12.1172	5.2722	8.0752	-1.8541
1213705_D1	MXL		0.0000	0.0000	0.0000	0.0384	0.0000	0.0000	0.0000	0.4907	0.0000	0.0000	0.0000	0.0000	0.0000	0.3245	0.0000	0.0080	0.0000	0.0000	0.1384	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.6215	-7.8994	10.7116	-12.6361	-1.4122
1213706_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	0.1929	0.2394	0.0000	0.0000	0.0110	0.0000	0.0273	0.0000	0.0585	0.0000	0.0000	0.0000	0.2592	0.0000	0.2080	0.0000	0.0000	1.1413	11.7520	4.8489	10.3754	-2.3354
1213707_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0056	0.0000	0.1944	0.2225	0.0000	0.0000	0.0178	0.0000	0.0425	0.0000	0.0572	0.0000	0.0000	0.0000	0.2555	0.0000	0.2044	0.0000	0.0000	1.2131	12.2537	4.1622	7.9444	-0.9078
1213708_D1	CLM		0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0901	0.0000	0.0005	0.0002	0.0000	0.0000	0.5679	0.0000	0.3313	0.0000	0.0081	0.0010	0.0000	0.0000	0.0003	0.0000	0.0005	0.0000	0.0000	-0.0040	1.5824	9.3803	-0.4366	-0.6950
1213709_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0070	0.0000	0.1774	0.2218	0.0000	0.0000	0.0210	0.0000	0.0639	0.0000	0.0521	0.0000	0.0000	0.0000	0.2730	0.0000	0.1838	0.0000	0.0000	2.2246	11.8093	2.4723	7.1749	-0.8342
1213710_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0053	0.0000	0.1926	0.2256	0.0000	0.0000	0.0155	0.0000	0.0388	0.0000	0.0545	0.0000	0.0000	0.0000	0.2637	0.0000	0.2039	0.0000	0.0000	1.3455	12.4171	3.7117	8.3448	-0.9159
1213711_D1	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0036	0.0000	0.2417	0.1870	0.0000	0.0000	0.0107	0.0000	0.0167	0.0000	0.1091	0.0000	0.0000	0.0000	0.1747	0.0000	0.2564	0.0000	0.0000	0.7519	12.3984	5.7148	9.8244	-4.2920
1213712_D1	PEL		0.0000	0.0000	0.0000	0.0393	0.0000	0.0000	0.0000	0.3688	0.0000	0.0000	0.0000	0.0000	0.0000	0.0395	0.0000	0.0000	0.0000	0.0000	0.5524	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5856	-13.0523	14.5045	-18.1723	-1.0634
1213713_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0058	0.0000	0.1792	0.2341	0.0000	0.0000	0.0189	0.0000	0.0555	0.0000	0.0644	0.0000	0.0000	0.0000	0.2577	0.0000	0.1843	0.0000	0.0000	1.8899	10.2312	4.0642	8.9685	-2.1103
1213714_D1	CLM		0.0000	0.0000	0.0000	0.0110	0.0000	0.0000	0.0000	0.1397	0.0000	0.0000	0.0000	0.0000	0.0000	0.5510	0.0000	0.2900	0.0000	0.0000	0.0082	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0092	-4.2285	8.3448	-4.9405	-2.1955
1213715_D1	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	0.0000	0.2282	0.1875	0.0000	0.0000	0.0201	0.0000	0.0299	0.0000	0.1178	0.0000	0.0000	0.0000	0.1816	0.0000	0.2294	0.0000	0.0000	-0.1151	10.6288	5.7303	8.0970	-3.5562
1213716_D1	CHB		0.2922	0.0980	0.2648	0.0000	0.0761	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2688	-8.3492	-40.8280	2.5490	6.2396	-6.5637
1213717_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	0.0000	0.2065	0.2133	0.0000	0.0000	0.0199	0.0000	0.0365	0.0000	0.0712	0.0000	0.0000	0.0000	0.2341	0.0000	0.2129	0.0000	0.0000	-0.0029	11.6226	5.1203	7.9239	-1.3076
1213718_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0048	0.0000	0.1978	0.2238	0.0000	0.0000	0.0130	0.0000	0.0294	0.0000	0.0589	0.0000	0.0000	0.0000	0.2635	0.0000	0.2087	0.0000	0.0000	0.7117	12.2474	3.3875	9.0629	-1.1170
1213719_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0076	0.0000	0.2108	0.1941	0.0000	0.0000	0.0267	0.0000	0.0421	0.0000	0.0862	0.0000	0.0000	0.0000	0.2250	0.0000	0.2075	0.0000	0.0000	-0.7601	10.9657	3.7835	6.7154	-0.8011
1213720_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0033	0.0000	0.2154	0.2198	0.0000	0.0000	0.0095	0.0000	0.0157	0.0000	0.0579	0.0000	0.0000	0.0000	0.2416	0.0000	0.2367	0.0000	0.0000	-0.5555	13.5375	5.6613	9.8376	-1.8850
1213721_D1	PEL		0.0000	0.0000	0.0000	0.0227	0.0000	0.0000	0.0000	0.3867	0.0000	0.0000	0.0000	0.0000	0.0000	0.0581	0.0000	0.0001	0.0000	0.0000	0.5324	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3564	-10.4975	15.9211	-19.0939	-2.6253
1213722_D1	PJL		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1190	0.0000	0.0000	0.2820	0.0000	0.0000	0.0000	0.0000	0.0714	0.0000	0.0000	0.0000	0.0000	0.0000	0.4161	0.0000	0.1115	0.0000	1.0292	-1.4781	-11.7762	-1.7014	-2.5721
1213723_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0077	0.0000	0.1616	0.2370	0.0000	0.0000	0.0233	0.0000	0.1016	0.0000	0.0304	0.0000	0.0000	0.0000	0.2750	0.0000	0.1633	0.0000	0.0000	3.7419	10.9495	2.6326	7.6817	2.2036
1213724_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0070	0.0000	0.1917	0.2135	0.0000	0.0000	0.0216	0.0000	0.0485	0.0000	0.0731	0.0000	0.0000	0.0000	0.2529	0.0000	0.1917	0.0000	0.0000	0.5764	10.5261	2.8533	7.7804	-1.3151
1213725_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0000	0.1820	0.2373	0.0000	0.0000	0.0150	0.0000	0.0489	0.0000	0.0501	0.0000	0.0000	0.0000	0.2684	0.0000	0.1930	0.0000	0.0000	2.5765	12.0474	3.7684	8.9391	0.1915
1213726_D1	MXL		0.0000	0.0000	0.0000	0.0290	0.0000	0.0000	0.0000	0.4750	0.0000	0.0000	0.0000	0.0000	0.0000	0.3450	0.0000	0.0093	0.0000	0.0000	0.1417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3210	-6.8330	12.3965	-12.7050	-1.2875
1213727_D1	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0062	0.0000	0.2327	0.1798	0.0000	0.0000	0.0200	0.0000	0.0264	0.0000	0.0986	0.0000	0.0000	0.0000	0.2005	0.0000	0.2359	0.0000	0.0000	-0.8220	12.1851	4.0216	6.8510	-2.9045
1213728_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0062	0.0000	0.1756	0.2326	0.0000	0.0000	0.0194	0.0000	0.0692	0.0000	0.0479	0.0000	0.0000	0.0000	0.2647	0.0000	0.1845	0.0000	0.0000	3.1601	12.0027	3.7069	7.9065	0.6389
1213729_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0044	0.0000	0.2052	0.2232	0.0000	0.0000	0.0129	0.0000	0.0250	0.0000	0.0697	0.0000	0.0000	0.0000	0.2449	0.0000	0.2146	0.0000	0.0000	-0.0831	11.5008	4.6862	9.7105	-1.5470
1213730_D1	CLM		0.0444	0.0894	0.0224	0.0546	0.0338	0.0000	0.0000	0.2017	0.0001	0.0022	0.0049	0.0001	0.0078	0.3557	0.0000	0.0618	0.0010	0.0553	0.0045	0.0000	0.0000	0.0017	0.0012	0.0016	0.0002	0.0557	-2.6177	-14.4529	3.0924	9.0232	-0.5512
1213731_D1	FIN		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0179	0.0000	0.1289	0.1542	0.0001	0.0001	0.0753	0.0000	0.1677	0.0000	0.1890	0.0000	0.0000	0.0000	0.1441	0.0001	0.1225	0.0000	0.0000	0.6258	3.9287	4.1846	8.7739	-1.1678
1213732_D1	ASW		0.0000	0.0000	0.0000	0.7085	0.0000	0.0000	0.0002	0.0000	0.0000	0.0003	0.0005	0.0002	0.1169	0.0047	0.0005	0.1667	0.0000	0.0005	0.0000	0.0000	0.0000	0.0004	0.0001	0.0003	0.0000	0.0000	29.2521	-2.0113	2.5388	5.1264	-1.3025
1213733_D1	MXL		0.0000	0.0000	0.0000	0.0540	0.0000	0.0000	0.0000	0.4965	0.0000	0.0000	0.0000	0.0000	0.0000	0.1428	0.0000	0.0006	0.0000	0.0000	0.3062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9452	-10.9870	12.0060	-15.3415	-0.5586
1213734_D1	CLM		0.0000	0.0000	0.0000	0.0218	0.0000	0.0000	0.0000	0.2563	0.0000	0.0000	0.0000	0.0000	0.0000	0.5682	0.0000	0.1288	0.0000	0.0000	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.6748	-5.6489	9.3132	-7.5244	-0.9124
1213735_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0104	0.0000	0.1593	0.1925	0.0000	0.0000	0.0590	0.0000	0.1512	0.0000	0.0796	0.0000	0.0000	0.0000	0.1960	0.0000	0.1519	0.0000	0.0000	1.6719	8.1094	5.9731	5.2738	-2.0628
1213736_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0053	0.0000	0.1649	0.2493	0.0000	0.0000	0.0142	0.0000	0.0636	0.0000	0.0460	0.0000	0.0000	0.0000	0.2824	0.0000	0.1742	0.0000	0.0000	3.8402	11.2105	3.0136	9.6141	0.3383
1213737_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0046	0.0000	0.2102	0.2141	0.0000	0.0000	0.0129	0.0000	0.0245	0.0000	0.0812	0.0000	0.0000	0.0000	0.2347	0.0000	0.2179	0.0000	0.0000	0.0921	11.2308	3.9647	9.5445	-2.7260
1213738_D1	CHS		0.1801	0.2100	0.2700	0.0000	0.2469	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0931	-8.8923	-43.3561	2.5786	8.9871	-1.1470
1213739_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0050	0.0000	0.1730	0.2534	0.0000	0.0000	0.0138	0.0000	0.0584	0.0000	0.0333	0.0000	0.0000	0.0000	0.2789	0.0000	0.1844	0.0000	0.0000	3.7492	12.1842	3.8520	9.5348	2.0790
1213740_D1	CEU		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0067	0.0000	0.2272	0.1732	0.0000	0.0000	0.0210	0.0000	0.0413	0.0000	0.1294	0.0000	0.0000	0.0000	0.1741	0.0000	0.2272	0.0000	0.0000	2.1842	11.0847	3.1549	7.3879	-4.7026
1213741_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0000	0.1888	0.2338	0.0000	0.0000	0.0176	0.0000	0.0462	0.0000	0.0601	0.0000	0.0000	0.0000	0.2501	0.0000	0.1981	0.0000	0.0000	1.5488	11.2755	5.1719	8.8196	-1.1645
1213742_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0000	0.1791	0.2392	0.0000	0.0000	0.0189	0.0000	0.0629	0.0000	0.0550	0.0000	0.0000	0.0000	0.2480	0.0000	0.1917	0.0000	0.0000	3.1545	11.4601	5.4968	8.7873	-2.5063
1213743_D1	PUR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0100	0.0000	0.1233	0.1782	0.0000	0.0001	0.0644	0.0000	0.2798	0.0000	0.0575	0.0000	0.0000	0.0000	0.1685	0.0000	0.1179	0.0000	0.0000	4.6140	7.7569	6.5092	5.3053	-0.2337
1213744_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0044	0.0000	0.2099	0.2155	0.0000	0.0000	0.0126	0.0000	0.0247	0.0000	0.0636	0.0000	0.0000	0.0000	0.2440	0.0000	0.2253	0.0000	0.0000	0.5003	12.8858	4.2405	8.7638	-2.5141
1213745_D1	CLM		0.0000	0.0000	0.0000	0.0130	0.0000	0.0000	0.0000	0.1180	0.0000	0.0000	0.0000	0.0000	0.0000	0.5413	0.0000	0.3203	0.0000	0.0000	0.0073	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.9957	-4.9039	8.1824	-4.9557	-1.6111
1213746_D1	MXL		0.0000	0.0000	0.0000	0.0383	0.0000	0.0000	0.0000	0.4612	0.0000	0.0000	0.0000	0.0000	0.0000	0.0508	0.0000	0.0000	0.0000	0.0000	0.4496	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-4.2332	-13.1974	13.0513	-16.3259	-4.3223
1213747_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0064	0.0000	0.1990	0.2120	0.0000	0.0000	0.0211	0.0000	0.0424	0.0000	0.0675	0.0000	0.0000	0.0000	0.2470	0.0000	0.2048	0.0000	0.0000	0.3570	11.6496	3.9560	7.3264	-2.0486
1213748_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0068	0.0000	0.2036	0.2038	0.0000	0.0000	0.0220	0.0000	0.0434	0.0000	0.0744	0.0000	0.0000	0.0000	0.2380	0.0000	0.2078	0.0000	0.0000	0.5119	11.6200	3.4348	6.9644	-2.4202
1213749_D1	PUR		0.0000	0.0000	0.0000	0.2994	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0065	0.1584	0.0001	0.5286	0.0000	0.0000	0.0069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	27.5216	-9.8142	7.1976	-4.1203	-1.4910
1213750_D1	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	0.0000	0.2210	0.1969	0.0000	0.0000	0.0187	0.0000	0.0312	0.0000	0.1012	0.0000	0.0000	0.0000	0.2007	0.0000	0.2246	0.0000	0.0000	0.1501	10.9406	5.0647	8.2014	-3.2469
1213751_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0065	0.0000	0.2113	0.2062	0.0000	0.0000	0.0231	0.0000	0.0438	0.0000	0.0780	0.0000	0.0000	0.0000	0.2196	0.0000	0.2115	0.0000	0.0000	0.3445	11.3465	4.9939	7.7273	1.2849
1213752_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0044	0.0000	0.2091	0.2160	0.0000	0.0000	0.0107	0.0000	0.0212	0.0000	0.0651	0.0000	0.0000	0.0000	0.2552	0.0000	0.2184	0.0000	0.0000	0.0276	12.3862	2.9202	9.7558	0.0306
1213753_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.1768	0.2427	0.0000	0.0000	0.0145	0.0000	0.0485	0.0000	0.0573	0.0000	0.0000	0.0000	0.2706	0.0000	0.1844	0.0000	0.0000	2.3910	10.6685	3.5087	9.8088	-0.9689
1213754_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0064	0.0000	0.1640	0.2398	0.0000	0.0001	0.0214	0.0000	0.0892	0.0000	0.0576	0.0000	0.0000	0.0000	0.2548	0.0000	0.1668	0.0000	0.0000	3.6470	9.7431	3.9431	9.0015	0.0768
1213755_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.2092	0.2106	0.0000	0.0000	0.0142	0.0000	0.0326	0.0000	0.0738	0.0000	0.0000	0.0000	0.2333	0.0000	0.2211	0.0000	0.0000	1.6715	12.2790	3.4410	8.4779	-3.2956
1213756_D1	GWD		0.0000	0.0000	0.0000	0.0891	0.0000	0.1057	0.2097	0.0000	0.0000	0.0000	0.0000	0.0000	0.1887	0.0000	0.1582	0.0000	0.0000	0.0000	0.0000	0.0858	0.1628	0.0000	0.0000	0.0000	0.0000	0.0000	50.2164	-10.9192	0.0041	1.5839	-1.0498
1213757_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0072	0.0000	0.1925	0.2128	0.0000	0.0000	0.0212	0.0000	0.0547	0.0000	0.0622	0.0000	0.0000	0.0000	0.2547	0.0000	0.1946	0.0000	0.0000	1.5609	11.7036	2.5425	7.4034	0.9871
1213758_D1	KHV		0.1839	0.2513	0.2197	0.0000	0.2310	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1141	-5.8267	-38.4340	2.3512	7.7559	1.2998
1213759_D1	CEU		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.2239	0.1893	0.0000	0.0000	0.0181	0.0000	0.0333	0.0000	0.1353	0.0000	0.0000	0.0000	0.1714	0.0000	0.2236	0.0000	0.0000	1.2776	9.7783	5.4988	9.4999	-4.1284
1213760_D1	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0039	0.0000	0.2310	0.1930	0.0000	0.0000	0.0093	0.0000	0.0135	0.0000	0.0960	0.0000	0.0000	0.0000	0.2132	0.0000	0.2400	0.0000	0.0000	-0.8510	12.0210	3.2906	9.9876	-3.2173
1213761_D1	KHV		0.1630	0.2962	0.1870	0.0000	0.2400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1138	-2.8787	-36.5590	-2.8279	3.9524	-1.6186
1213762_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0044	0.0000	0.2134	0.2145	0.0000	0.0000	0.0132	0.0000	0.0214	0.0000	0.0838	0.0000	0.0000	0.0000	0.2309	0.0000	0.2184	0.0000	0.0000	-1.0047	10.8631	4.8269	9.9494	-1.5163
1213763_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0044	0.0000	0.1916	0.2370	0.0000	0.0000	0.0140	0.0000	0.0357	0.0000	0.0537	0.0000	0.0000	0.0000	0.2568	0.0000	0.2068	0.0000	0.0000	1.4432	12.2295	5.3218	9.1961	-1.5390
1213764_D1	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0039	0.0000	0.2166	0.2175	0.0000	0.0000	0.0132	0.0000	0.0300	0.0000	0.0736	0.0000	0.0000	0.0000	0.2091	0.0000	0.2360	0.0000	0.0000	2.1882	12.7176	6.2815	9.3976	-3.4997
1213765_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0049	0.0000	0.2151	0.2080	0.0000	0.0000	0.0150	0.0000	0.0277	0.0000	0.0724	0.0000	0.0000	0.0000	0.2294	0.0000	0.2275	0.0000	0.0000	0.4610	12.5475	4.4922	8.2202	-2.7496
1213766_D1	PEL		0.0000	0.0000	0.0000	0.0016	0.0000	0.0000	0.0000	0.0854	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.9128	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-4.9385	-23.4182	19.6620	-30.6484	-2.0900
1213767_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	0.0000	0.2012	0.2160	0.0000	0.0000	0.0166	0.0000	0.0359	0.0000	0.0646	0.0000	0.0000	0.0000	0.2523	0.0000	0.2076	0.0000	0.0000	0.6334	11.9462	3.4171	8.2934	-0.3122
1213768_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0058	0.0000	0.1641	0.2733	0.0000	0.0000	0.0147	0.0000	0.0529	0.0000	0.0050	0.0000	0.0000	0.0000	0.3175	0.0000	0.1666	0.0000	0.0000	1.7529	11.5657	3.3500	9.4085	3.1475
1213769_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0063	0.0000	0.2130	0.1997	0.0000	0.0000	0.0183	0.0000	0.0290	0.0000	0.0833	0.0000	0.0000	0.0000	0.2376	0.0000	0.2128	0.0000	0.0000	-0.9991	11.2240	3.0675	7.9796	-1.0963
1213770_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0068	0.0000	0.1918	0.2159	0.0000	0.0000	0.0234	0.0000	0.0520	0.0000	0.0727	0.0000	0.0000	0.0000	0.2442	0.0000	0.1931	0.0000	0.0000	0.6587	10.5022	3.9883	7.6763	-1.5241
1213771_D1	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0043	0.0000	0.2193	0.2165	0.0000	0.0000	0.0161	0.0000	0.0258	0.0000	0.0744	0.0000	0.0000	0.0000	0.2133	0.0000	0.2303	0.0000	0.0000	-0.4529	11.9526	7.3084	9.1254	-0.6530
1213772_D1	PUR		0.0000	0.0000	0.0000	0.0261	0.0000	0.0000	0.0000	0.0066	0.0000	0.0036	0.0078	0.0003	0.0045	0.0635	0.0000	0.8689	0.0000	0.0073	0.0000	0.0000	0.0000	0.0072	0.0005	0.0036	0.0000	0.0000	14.8589	1.7100	4.1261	1.9642	0.9867
1213773_D1	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0071	0.0000	0.2140	0.1926	0.0000	0.0000	0.0314	0.0000	0.0505	0.0000	0.0943	0.0000	0.0000	0.0000	0.1952	0.0000	0.2148	0.0000	0.0000	0.0942	10.9094	6.1894	6.3246	-2.7094
1213774_D1	CLM		0.1081	0.1843	0.0522	0.0486	0.0725	0.0000	0.0000	0.1240	0.0001	0.0011	0.0026	0.0000	0.0072	0.2082	0.0000	0.0206	0.0011	0.0305	0.0041	0.0000	0.0000	0.0008	0.0006	0.0008	0.0002	0.1323	-3.2355	-15.9099	2.6824	4.9317	-1.4137
1213775_D1	TSI		0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	0.0069	0.0002	0.1087	0.1615	0.0156	0.0042	0.0060	0.0000	0.0297	0.0000	0.0691	0.0000	0.0000	0.0000	0.4692	0.0478	0.0806	0.0001	0.0000	2.6224	3.8208	-3.7901	5.7103	-0.8902
1213776_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	0.0000	0.1686	0.1997	0.0000	0.0000	0.0322	0.0000	0.0965	0.0000	0.0702	0.0000	0.0000	0.0000	0.2608	0.0001	0.1609	0.0000	0.0000	1.8206	9.5438	0.1927	6.1363	-0.1973
1213777_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	0.0000	0.2233	0.1932	0.0000	0.0000	0.0158	0.0000	0.0212	0.0000	0.0875	0.0000	0.0000	0.0000	0.2297	0.0000	0.2236	0.0000	0.0000	-1.7368	11.6278	3.1458	8.3221	-0.8199
1213778_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0068	0.0000	0.1874	0.2209	0.0000	0.0000	0.0226	0.0000	0.0644	0.0000	0.0596	0.0000	0.0000	0.0000	0.2469	0.0000	0.1913	0.0000	0.0000	2.1502	11.4701	3.9116	7.6215	1.0455
1213779_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0054	0.0000	0.1688	0.2464	0.0000	0.0000	0.0147	0.0000	0.0604	0.0000	0.0498	0.0000	0.0000	0.0000	0.2779	0.0000	0.1766	0.0000	0.0000	3.4109	10.9704	3.0571	9.6008	0.3743
1213780_D1	CEU		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0105	0.0000	0.2179	0.1668	0.0000	0.0000	0.0330	0.0000	0.0418	0.0000	0.1334	0.0000	0.0000	0.0000	0.2013	0.0001	0.1952	0.0000	0.0000	-2.0905	8.9436	1.4527	6.5213	1.4357
1213781_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0078	0.0000	0.2217	0.1784	0.0000	0.0000	0.0220	0.0000	0.0266	0.0000	0.1119	0.0000	0.0000	0.0000	0.2217	0.0000	0.2099	0.0000	0.0000	-2.4381	10.1662	1.7698	7.3780	-0.8410
1213782_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.2096	0.2163	0.0000	0.0000	0.0095	0.0000	0.0185	0.0000	0.0656	0.0000	0.0000	0.0000	0.2569	0.0000	0.2194	0.0000	0.0000	-0.1701	12.3588	2.7438	10.1774	-0.1574
1213783_D1	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0061	0.0000	0.1969	0.2154	0.0000	0.0000	0.0178	0.0000	0.0403	0.0000	0.0597	0.0000	0.0000	0.0000	0.2595	0.0000	0.2044	0.0000	0.0000	0.8834	12.2649	3.0867	7.6918	-0.7011
1213784_D1	PUR		0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0062	0.0000	0.0925	0.1958	0.0001	0.0007	0.0298	0.0000	0.3631	0.0000	0.0289	0.0000	0.0000	0.0000	0.1866	0.0000	0.0960	0.0000	0.0000	9.9904	9.2286	4.6857	8.3241	-0.0212
